risk_level	doi	pmcid	title	year	journal	n_citations	rationale	verified_policy	combo	bio_HLA	bio_MHC	bio_pseudogene	bio_cancer	bio_DE_signature	bio_classify_patient	bio_immune_evasion	bio_immunotherapy	bio_AMP	bio_multimapper_note	likely_scrna	likely_bulk	github_links
NONE	10.1038/s41467-025-65774-0		The Health for Life in Singapore (HELIOS) Study: delivering precision medicine research for Asian populations	2025	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-026-68487-0		Robust and interpretable prediction of gene markers and cell types from spatial transcriptomics data	2026	Nature Communications	8				False	False	False	False	False	True	False	False	False	False	False	False	
NONE	10.1038/s41467-023-41184-y		Sinus venosus adaptation models prolonged cardiovascular disease and reveals insights into evolutionary transitions of the vertebrate heart	2023	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-45471-0		Leukaemia exposure alters the transcriptional profile and function of BCR::ABL1 negative macrophages in the bone marrow niche	2024	Nature Communications	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-47152-4		Pianno: a probabilistic framework automating semantic annotation for spatial transcriptomics	2024	Nature Communications	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-49512-6		Therapy-induced secretion of spliceosomal components mediates pro-survival crosstalk between ovarian cancer cells	2024	Nature Communications	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-49242-9		A robust model for cell type-specific interindividual variation in single-cell RNA sequencing data	2024	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-49978-4		SHP2 as a primordial epigenetic enzyme expunges histone H3 pTyr-54 to amend androgen receptor homeostasis	2024	Nature Communications	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-52335-0		Simultaneous profiling of RNA isoforms and chromatin accessibility of single cells of human retinal organoids	2024	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-52503-2		Histone marks identify novel transcription factors that parse CAR-T subset-of-origin, clinical potential and expansion	2024	Nature Communications	8				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41467-024-54228-8		Defective germinal center selection results in persistence of self-reactive B cells from the primary to the secondary repertoire in Primary Antiphospholipid Syndrome	2024	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-53802-4		A developmental biliary lineage program cooperates with Wnt activation to promote cell proliferation in hepatoblastoma	2024	Nature Communications	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-54435-3		Acid-exposed and hypoxic cancer cells do not overlap but are interdependent for unsaturated fatty acid resources	2024	Nature Communications	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-54905-8		OSGEP regulates islet β-cell function by modulating proinsulin translation and maintaining ER stress homeostasis in mice	2024	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-56058-8		Cortical arealization of interneurons defines shared and distinct molecular programs in developing human and macaque brains	2025	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-56212-2		Multiomic analysis reveals cellular, transcriptomic and epigenetic changes in intestinal pouches of ulcerative colitis patients	2025	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-56216-y		N-Cadherin promotes cardiac regeneration by potentiating pro-mitotic β-Catenin signaling in cardiomyocytes	2025	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-58098-6		CREB3 gain of function variants protect against ALS	2025	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-58464-4		Therapeutic target prediction for orphan diseases integrating genome-wide and transcriptome-wide association studies	2025	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-62187-x		Aberrant pace of cortical neuron development in brain organoids from patients with 22q11.2 deletion syndrome-associated schizophrenia	2025	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-022-29636-3		Data-driven learning how oncogenic gene expression locally alters heterocellular networks	2022	Nature Communications	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-46875-8		InPACT: a computational method for accurate characterization of intronic polyadenylation from RNA sequencing data	2024	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-52639-1		Evolutionary origin and population diversity of a cryptic hybrid pathogen	2024	Nature Communications	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkaf251		<i>CellPie</i> : a scalable spatial transcriptomics factor discovery method via joint non-negative matrix factorization	2025	Nucleic Acids Research	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkac1090		CHD6 promotes broad nucleosome eviction for transcriptional activation in prostate cancer cells	2022	Nucleic Acids Research	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkad1166		Peak-agnostic high-resolution cis-regulatory circuitry mapping using single cell multiome data	2023	Nucleic Acids Research	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkae557		PRPF40A induces inclusion of exons in GC-rich regions important for human myeloid cell differentiation	2024	Nucleic Acids Research	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkae765		DORQ-seq: high-throughput quantification of femtomol tRNA pools by combination of cDNA hybridization and Deep sequencing	2024	Nucleic Acids Research	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkaf085		The G-quadruplex experimental drug QN-302 impairs liposarcoma cell growth by inhibiting <i>MDM2</i> expression and restoring p53 levels	2025	Nucleic Acids Research	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkaa026		Enhancer occlusion transcripts regulate the activity of human enhancer domains via transcriptional interference: a computational perspective	2020	Nucleic Acids Research	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkac1183		CoLoC-seq probes the global topology of organelle transcriptomes	2022	Nucleic Acids Research	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkad664		LinearCoFold and LinearCoPartition: linear-time algorithms for secondary structure prediction of interacting RNA molecules	2023	Nucleic Acids Research	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/bioinformatics/btad051		Differential co-expression network analysis with DCoNA reveals isomiR targeting aberrations in prostate cancer	2023	Bioinformatics	8				False	False	False	True	False	False	False	False	False	False	False	False	github.com/zhiyanov/DCoNA
NONE	10.1093/bioinformatics/btad091		BioPlexR and BioPlexPy: integrated data products for the analysis of human protein interactions	2023	Bioinformatics	8				False	False	False	False	False	False	False	False	False	False	False	False	github.com/ccb-hms/BioPlexAnalysis
NONE	10.1038/s41388-023-02840-1		SET-PP2A complex as a new therapeutic target in KMT2A (MLL) rearranged AML	2023	Oncogene	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41388-024-03230-x		CRIPTO’s multifaceted role in driving aggressive prostate cancer unveiled by in vivo, organoid, and patient data	2024	Oncogene	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41590-025-02386-2		Spatial patterning of fibroblast TGFβ signaling underlies treatment resistance in rheumatoid arthritis	2026	Nature Immunology	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41590-025-02401-6		Clonal CD8+ T cells populate the leptomeninges and coordinate with immune cells in human degenerative brain diseases	2026	Nature Immunology	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41590-025-02398-y		Distinct spatial organization governs oral mucosal immunity	2026	Nature Immunology	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-60688-1		MiR-204-5p may regulate oxidative stress in myopia	2024	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-62530-0		Metabolic remodeling and calcium handling abnormality in induced pluripotent stem cell-derived cardiomyocytes in dilated phase of hypertrophic cardiomyopathy with MYBPC3 frameshift mutation	2024	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-72327-w		Identification of common biomarkers in diabetic kidney disease and cognitive dysfunction using machine learning algorithms	2024	Scientific Reports	8				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-025-95990-z		Oxygen level alters energy metabolism in bovine preimplantation embryos	2025	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-75999-2		Loss of PHF6 leads to aberrant development of human neuron-like cells	2020	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-90718-1		Modular network mechanism of CCN1-associated resistance to HSV-1-derived oncolytic immunovirotherapies for glioblastomas	2021	Scientific Reports	8				False	False	False	False	False	False	False	True	False	False	False	False	
NONE	10.1038/s41598-021-99292-y		Global gene expression analysis of systemic sclerosis myofibroblasts demonstrates a marked increase in the expression of multiple NBPF genes	2021	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-02383-z		A combination of circulating microRNA-375-3p and chemokines CCL11, CXCL12, and G-CSF differentiate Crohn’s disease and intestinal tuberculosis	2021	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-022-08890-x		Differential early diagnosis of benign versus malignant lung cancer using systematic pathway flux analysis of peripheral blood leukocytes	2022	Scientific Reports	8				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41598-023-29135-5		Lack of GPR180 ameliorates hepatic lipid depot via downregulation of mTORC1 signaling	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-29736-0		MSR1 is not required for obesity-associated inflammation and insulin resistance in mice	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-34779-4		A prognostic model based on the Augmin family genes for LGG patients	2023	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-36503-8		Comprehensive analysis of the coding and non-coding RNA transcriptome expression profiles of hippocampus tissue in tx-J animal model of Wilson's disease	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-40398-w		Trajectory of hiPSCs derived neural progenitor cells differentiation into dermal papilla-like cells and their characteristics	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-40670-z		Glycerol biosynthetic pathway plays an essential role in proliferation and antioxidative defense in the human enteric protozoan parasite Entamoeba histolytica	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-41847-2		Modulation of colonic immunometabolic responses during Clostridioides difficile infection ameliorates disease severity and inflammation	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-42803-w		In-silico identification and prioritization of therapeutic targets of asthma	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-45582-6		Analysis of cell-specific transcriptional responses in human colon tissue using CIBERSORTx	2023	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-47367-3		Single-cell and bulk RNA sequencing reveals Anoikis related genes to guide prognosis and immunotherapy in osteosarcoma	2023	Scientific Reports	8				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-51227-z		Acquiring of photosensitivity by Mycobacterium tuberculosis in vitro and inside infected macrophages is associated with accumulation of endogenous Zn–porphyrins	2024	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-51756-7		Chromosomal positioning and epigenetic architecture influence DNA methylation patterns triggered by galactic cosmic radiation	2024	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-52353-4		Immunogenic cell death-related classification reveals prognosis and effectiveness of immunotherapy in breast cancer	2024	Scientific Reports	8				False	False	False	True	False	True	False	True	False	False	False	False	
NONE	10.1038/s41598-024-54651-3		Development of a necroptosis-related prognostic model for uterine corpus endometrial carcinoma	2024	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-56524-1		Discovering therapeutic possibilities for polycystic ovary syndrome by targeting XIST and its associated ceRNA network through the analysis of transcriptome data	2024	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-57096-w		Semen proteome and transcriptome of the endangered black-footed ferret (Mustela nigripes) show association with the environment and fertility outcome	2024	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-57640-8		Single-cell RNA sequencing unveils tumor heterogeneity and immune microenvironment between subungual and plantar melanoma	2024	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-57714-7		Integrated analysis of single-cell and bulk RNA-sequencing reveals a novel signature based on NK cell marker genes to predict prognosis and immunotherapy response in gastric cancer	2024	Scientific Reports	8				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41598-024-59243-9		Transcriptome and single-cell analysis reveal disulfidptosis-related modification patterns of tumor microenvironment and prognosis in osteosarcoma	2024	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-60271-8		Variable characteristics overlooked in human K-562 leukemia cell lines with a common signature	2024	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-62913-3		Integration of single-cell sequencing and bulk RNA-seq to identify and develop a prognostic signature related to colorectal cancer stem cells	2024	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-61679-y		Disulfidptosis-related genes serve as potential prognostic biomarkers and indicate tumor microenvironment characteristics and immunotherapy response in prostate cancer	2024	Scientific Reports	8				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41598-024-64979-5		Pan-cancer multi-omics analysis of PTBP1 reveals it as an inflammatory, progressive and prognostic marker in glioma	2024	Scientific Reports	8				False	False	False	True	True	False	False	False	False	False	True	False	
NONE	10.1038/s41598-024-66709-3		Molecular characterization of the salivary adenoid cystic carcinoma immune landscape by anatomic subsites	2024	Scientific Reports	8				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-66918-w		Dynamics of single-nuclei transcriptomic profiling of adipose tissue from diverse anatomical locations during mouse aging process	2024	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-69391-7		Unravelling tRNA fragments in DENV pathogenesis: Insights from RNA sequencing	2024	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-62463-8		Sustained mucosal colonization and fecal metabolic dysfunction by Bacteroides associates with fecal microbial transplant failure in ulcerative colitis patients	2024	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-71372-9		Drug resistant pancreatic cancer cells exhibit altered biophysical interactions with stromal fibroblasts in imaging studies of 3D co-culture models	2024	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-76401-1		SARS-CoV-2 variants induce increased inflammatory gene expression but reduced interferon responses and heme synthesis as compared with wild type strains	2024	Scientific Reports	8				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-76722-1		Cystic fibrosis-related diabetes is associated with reduced islet protein expression of GLP-1 receptor and perturbation of cell-specific transcriptional programs	2024	Scientific Reports	8				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-76186-3		Five-gene prognostic model based on autophagy-dependent cell death for predicting prognosis in lung adenocarcinoma	2024	Scientific Reports	8				True	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41598-024-77630-0		Effect of fibroblast heterogeneity on prognosis and drug resistance in high-grade serous ovarian cancer	2024	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-79634-2		Upregulation of inhibitor of DNA binding 1 and 3 is important for efficient thermogenic response in human adipocytes	2024	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-83742-4		Multi-omic biomarker panel in pancreatic cyst fluid and serum predicts patients at a high risk of pancreatic cancer development	2025	Scientific Reports	8				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.1038/s41598-024-83921-3		The multi-target mechanism of action of Selaginella doederleinii Hieron in the treatment of nasopharyngeal carcinoma: a network pharmacology and multi-omics analysis	2025	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-025-85569-z		Identification of a novel disulfidptosis-related gene signature in osteoarthritis using bioinformatics analysis and experimental validation	2025	Scientific Reports	8				False	False	False	False	True	True	False	False	False	False	False	False	
NONE	10.1038/s41598-025-85531-z		Single-cell profiling transcriptomic reveals cellular heterogeneity and cellular crosstalk in breast cancer lymphatic node, bone, and brain metastases	2025	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-025-87419-4		Multiomic machine learning on lactylation for molecular typing and prognosis of lung adenocarcinoma	2025	Scientific Reports	8				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41598-025-90869-5		Comprehensive analysis of lipid metabolic signatures identified CEBPD promotes breast cancer cell proliferation	2025	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-025-95551-4		Development of a reliable risk prognostic model for lung adenocarcinoma based on the genes related to endotheliocyte senescence	2025	Scientific Reports	8				False	False	False	True	True	True	False	True	False	False	False	True	
NONE	10.1038/s41598-025-98565-0		Leveraging TME features and multi-omics data with an advanced deep learning framework for improved Cancer survival prediction	2025	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-61208-7		Evolutionary and Molecular Characterization of liver-enriched gene 1	2020	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-76933-2		RNA sequencing as an alternative tool for detecting measurable residual disease in core-binding factor acute myeloid leukemia	2020	Scientific Reports	8				False	False	False	False	False	True	False	False	False	False	False	False	
NONE	10.1038/s41598-020-79008-4		The bivariate NRIP1/ZEB2 RNA marker permits non-invasive presymptomatic screening of pre-eclampsia	2020	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-93863-9		MYCN-induced nucleolar stress drives an early senescence-like transcriptional program in hTERT-immortalized RPE cells	2021	Scientific Reports	8				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-94485-x		Identification of prognostic alternative splicing events in sarcoma	2021	Scientific Reports	8				False	False	False	True	True	True	False	False	False	False	False	False	
NONE	10.1038/s41598-021-95902-x		Immunomodulation by durvalumab and pomalidomide in patients with relapsed/refractory multiple myeloma	2021	Scientific Reports	8				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-95293-z		Early prognosis of respiratory virus shedding in humans	2021	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-04082-1		Single-cell transcriptomics defines keratinocyte differentiation in avian scutate scales	2022	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-022-07159-7		In vitro and in vivo functions of T cells produced in complemented thymi of chimeric mice generated by blastocyst complementation	2022	Scientific Reports	8				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41598-022-13043-1		Signaling events evoked by domain III of envelop glycoprotein of tick-borne encephalitis virus and West Nile virus in human brain microvascular endothelial cells	2022	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-022-14436-y		A transcriptomic signature for prostate cancer relapse prediction identified from the differentially expressed genes between TP53 mutant and wild-type tumors	2022	Scientific Reports	8				False	False	False	True	True	True	False	False	False	False	False	False	
NONE	10.1038/s41598-022-15692-8		Genomic instability genes in lung and colon adenocarcinoma indicate organ specificity of transcriptomic impact on Copy Number Alterations	2022	Scientific Reports	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-022-17827-3		ID1 marks the tumorigenesis of pancreatic ductal adenocarcinoma in mouse and human	2022	Scientific Reports	8				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-022-24482-1		Associations between subcutaneous adipocyte hypertrophy and nonalcoholic fatty liver disease	2022	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-022-25642-z		Steroid treatment suppresses the CD4+ T-cell response to the third dose of mRNA COVID-19 vaccine in systemic autoimmune rheumatic disease patients	2022	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-27700-6		Single-nuclei transcriptomics enable detection of somatic variants in patient brain tissue	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-27921-9		Denervation during mandibular distraction osteogenesis results in impaired bone formation	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-28157-3		The amniotic fluid proteome changes with term labor and informs biomarker discovery in maternal plasma	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-30413-5		High expression of PCOLCE gene indicate poor prognosis in patients and are associated with immune infiltration in glioma	2023	Scientific Reports	8				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-30957-6		A novel DNA methylation signature to improve survival prediction of progression-free survival for testicular germ cell tumors	2023	Scientific Reports	8				False	False	False	True	True	True	False	False	False	False	False	False	
NONE	10.1038/s41598-023-33608-y		Cortical glia in SOD1(G93A) mice are subtly affected by ALS-like pathology	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-36162-9		Transcriptomic and in vivo approaches introduced human iPSC-derived microvesicles for skin rejuvenation	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-38629-1		A novel NFAT1-IL6/JAK/STAT3 signaling pathway related nomogram predicts overall survival in gliomas	2023	Scientific Reports	8				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.1038/s41598-023-38889-x		Identification of circulating monocytes as producers of tuberculosis disease biomarker C1q	2023	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-57954-7		Prognosis and chemotherapy drug sensitivity in liver hepatocellular carcinoma through a disulfidptosis-related lncRNA signature	2024	Scientific Reports	8				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.1038/s41598-024-62978-0		Deciphering anoikis resistance and identifying prognostic biomarkers in clear cell renal cell carcinoma epithelial cells	2024	Scientific Reports	8				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-61638-3		Analysis of L-arginine:glycine amidinotransferase-, creatine- and homoarginine-dependent gene regulation in the murine heart	2020	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-68165-1		Regional transcriptome analysis of AMPA and GABAA receptor subunit expression generates E/I signatures of the human brain	2020	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-76925-2		Longevity strategies in response to light in the reef coral Stylophora pistillata	2020	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-82734-y		microRNA let-7i-5p mediates the relationship between muscle fat infiltration and neck pain disability following motor vehicle collision: a preliminary study	2021	Scientific Reports	8				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-94805-1		AnnoMiner is a new web-tool to integrate epigenetics, transcription factor occupancy and transcriptomics data to predict transcriptional regulators	2021	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-96459-5		Target identification of hepatic fibrosis using Pien Tze Huang based on mRNA and lncRNA	2021	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-022-22696-x		Epithelial membrane protein 2 (EMP2) regulates hypoxia-induced angiogenesis in the adult retinal pigment epithelial cell lines	2022	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-67801-0		Novel candidate drugs in anti-tumor necrosis factor refractory Crohn’s diseases: in silico study for drug repositioning	2020	Scientific Reports	8				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-70498-w		Multi-omic studies on missense PLG variants in families with otitis media	2020	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-93839-9		Application across species of a one health approach to liquid sample handling for respiratory based -omics analysis	2021	Scientific Reports	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/molbev/msaf020		Cross-Species Insights from Single-Nucleus Sequencing Highlight Aging-Related Hippocampal Features in Tree Shrew	2025	Molecular Biology and Evolution	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/molbev/msaa287		Evolution of Hominin Detoxification: Neanderthal and Modern Human Ah Receptor Respond Similarly to TCDD	2020	Molecular Biology and Evolution	8				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1093/molbev/msad238		Deleterious and Adaptive Mutations in Plant Germplasm Conserved Ex Situ	2023	Molecular Biology and Evolution	8				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1186/s13059-024-03318-3		Single-cell decoding of drug induced transcriptomic reprogramming in triple negative breast cancers	2024	Genome Biology	7				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1186/s13059-025-03492-y		Multi-omics analysis in primary T cells elucidates mechanisms behind disease-associated genetic loci	2025	Genome Biology	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1186/s13059-025-03522-9		LocusMasterTE: integrating long-read RNA sequencing improves locus-specific quantification of transposable element expression	2025	Genome Biology	7				False	False	False	False	False	False	False	False	False	True	False	False	
NONE	10.1186/s13059-025-03616-4		A resource for whole-body gene expression map of human tissues based on integration of single cell and bulk transcriptomics	2025	Genome Biology	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1186/s13059-021-02450-8		INFIMA leverages multi-omics model organism data to identify effector genes of human GWAS variants	2021	Genome Biology	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1371/journal.pcbi.1011935		STGIC: A graph and image convolution-based method for spatial transcriptomic clustering	2024	PLoS Computational Biology	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1371/journal.pcbi.1012422		Facilitating pathway and network based analysis of RNA-Seq data with pathlinkR	2024	PLoS Computational Biology	7				False	False	False	False	True	False	False	False	False	False	False	False	github.com/hancockinformatics/pathlinkR
NONE	10.1371/journal.pcbi.1010495		Scalable workflow for characterization of cell-cell communication in COVID-19 patients	2022	PLoS Computational Biology	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1371/journal.pcbi.1010636		Venus: An efficient virus infection detection and fusion site discovery method using single-cell and bulk RNA-seq data	2022	PLoS Computational Biology	7				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1101/gr.276818.122		High temporal resolution RNA-seq time course data reveals widespread synchronous activation between mammalian lncRNAs and neighboring protein-coding genes	2022	Genome Research	7				False	False	False	False	False	False	False	False	False	False	False	False	
