cluster_id	cluster_size	n_genes	n_protein_coding	n_pseudogene	n_other	mixed_pc_pseudo	gene_names	window_bp
C42649_a12db0c26a	2	1	2	0	0	0	ABCB1	250
C42650_073cbee630	2	1	2	0	0	0	RUNDC3B	250
C42651_36b6f64dbf	2	1	2	0	0	0	RUNDC3B	250
C42652_33f7497408	2	1	2	0	0	0	SLC25A40	250
C42653_96de4f0c32	2	1	2	0	0	0	SLC25A40	250
C42654_8d8c8411c3	2	1	2	0	0	0	DBF4	250
C42655_810cabf1e6	2	1	2	0	0	0	ADAM22	250
C42656_53b38e320d	2	1	2	0	0	0	SRI	250
C42657_c3d42431a5	2	1	0	0	2	0	ENSG00000227863	250
C42658_5c614c7d45	2	1	0	0	2	0	ENSG00000227863	250
C42659_7ddcbfc327	2	1	0	0	2	0	ENSG00000291119	250
C42660_cedac81e7c	2	1	0	0	2	0	ENSG00000291119	250
C42661_0e4dd3a6a1	2	1	0	0	2	0	ENSG00000291119	250
C42662_b2807336b7	2	1	0	0	2	0	ENSG00000291119	250
C42663_1d1801a8c4	2	1	0	0	2	0	ENSG00000291119	250
C42664_a3916dc5da	2	1	2	0	0	0	STEAP2	250
C42665_48653f2252	2	1	2	0	0	0	STEAP2	250
C42666_0bf5bbbab5	2	1	2	0	0	0	CFAP69	250
C42667_cc197cd8b9	2	1	2	0	0	0	GTPBP10	250
C42668_ead0a079e1	2	1	2	0	0	0	GTPBP10	250
C42669_7c157d8ef7	2	1	2	0	0	0	CLDN12	250
C42670_d6ca06267d	2	1	2	0	0	0	CLDN12	250
C42671_d8c99323c3	2	1	2	0	0	0	CDK14	250
C42672_a7f0c396e5	2	1	2	0	0	0	CDK14	250
C42673_19579f2c89	2	1	2	0	0	0	CDK14	250
C42674_c589974fe9	2	1	0	0	2	0	LINC02932	250
C42675_0b392fc5e2	2	1	0	0	2	0	ENSG00000223665	250
C42676_f2816d11e9	2	1	2	0	0	0	MTERF1	250
C42677_c5fbe1f7d3	2	1	2	0	0	0	MTERF1	250
C42678_78941b338a	2	1	0	0	2	0	AKAP9	250
C42679_bc694abcdf	2	1	1	0	1	0	AKAP9	250
C42680_56afb31b33	2	1	1	0	1	0	AKAP9	250
C42681_12a01acff1	2	1	2	0	0	0	CYP51A1	250
C42682_c4e534fc5a	2	1	1	0	1	0	ENSG00000289027	250
C42683_300bdfc309	2	1	0	0	2	0	KRIT1	250
C42684_155925aaaa	2	1	0	0	2	0	ENSG00000244055	250
C42685_99f5032eb8	2	1	2	0	0	0	PEX1	250
C42686_fcaab70cc4	2	1	2	0	0	0	PEX1	250
C42687_93c8f214c9	2	1	2	0	0	0	FAM133B	250
C42688_c808117209	2	1	2	0	0	0	CDK6	250
C42689_ec99061d87	2	1	2	0	0	0	CDK6	250
C42690_9dfcc946d9	2	1	0	0	2	0	CDK6-AS1	250
C42691_16f3a6032e	2	1	0	0	2	0	CDK6-AS1	250
C42692_8716afabab	2	1	2	0	0	0	HEPACAM2	250
C42693_9cd153d03e	2	1	1	0	1	0	VPS50	250
C42694_3de893f5ea	2	1	1	0	1	0	VPS50	250
C42695_714055c43d	2	1	2	0	0	0	VPS50	250
C42696_e5dfaafe7c	2	1	2	0	0	0	CALCR	250
C42697_4aa25f5ed7	2	1	0	0	2	0	CALCR	250
C42698_122cd4d705	2	1	0	0	2	0	BET1-AS1	250
C42699_3a718ecce3	2	1	0	0	2	0	BET1-AS1	250
C42700_772053909a	2	1	0	0	2	0	ENSG00000285090	250
C42701_da4564b83f	2	1	0	0	2	0	ENSG00000285090	250
C42702_20c4ec61ec	2	1	0	0	2	0	ENSG00000285090	250
C42703_baf6c62cf7	2	1	0	0	2	0	ENSG00000285090	250
C42704_702183fa89	2	1	0	0	2	0	ENSG00000285090	250
C42705_6b7faf192f	2	1	0	0	2	0	ENSG00000285090	250
C42706_17dfdaa84c	2	1	2	0	0	0	COL1A2	250
C42707_b1a38c0f72	2	1	0	0	2	0	CASD1	250
C42708_3680152c1d	2	1	2	0	0	0	SGCE	250
C42709_62a6f4d940	2	1	1	0	1	0	SGCE	250
C42710_5f5bcfa95a	2	1	2	0	0	0	SGCE	250
C42711_9248faa11a	2	1	2	0	0	0	SGCE	250
C42712_a2231a8240	2	1	1	0	1	0	SGCE	250
C42713_6ed82a5890	2	1	2	0	0	0	SGCE	250
C42714_cdce4073e0	2	1	2	0	0	0	SGCE	250
C42715_4a9cd6196e	2	1	0	0	2	0	SGCE	250
C42716_0b0b333017	2	1	1	0	1	0	SGCE	250
C42717_103daa1832	2	1	2	0	0	0	SGCE	250
C42718_fcb09ace0c	2	1	2	0	0	0	SGCE	250
C42719_e42b46b8dc	2	1	0	0	2	0	SGCE	250
C42720_5b18b837ab	2	1	2	0	0	0	PEG10	250
C42721_556ec71dcb	2	1	2	0	0	0	PPP1R9A	250
C42722_1b7a574e6f	2	1	2	0	0	0	PON1	250
C42723_150e10a8a7	2	1	1	0	1	0	PON1	250
C42724_821351ab4e	2	1	2	0	0	0	PON3	250
C42725_92625238dc	2	1	1	0	1	0	PON3	250
C42726_b3741c4b00	2	1	0	0	2	0	ENSG00000233942	250
C42727_a8a6bb8510	2	1	0	0	2	0	ENSG00000233942	250
C42728_b5fcf68230	2	1	2	0	0	0	PON2	250
C42729_9738724653	2	1	2	0	0	0	ASB4	250
C42730_db7b2ff73c	2	1	0	0	2	0	PDK4-AS1	250
C42731_3d7c02b9fe	2	1	2	0	0	0	DYNC1I1	250
C42732_d233737fd0	2	1	2	0	0	0	DYNC1I1	250
C42733_9a608d9599	2	1	2	0	0	0	DYNC1I1	250
C42734_c40b6c7384	2	1	2	0	0	0	DYNC1I1	250
C42735_4e2810e219	2	1	0	0	2	0	SEM1	250
C42736_069926fe3c	2	1	0	0	2	0	DLX6-AS1	250
C42737_c9c698b528	2	1	0	0	2	0	DLX6-AS1	250
C42738_64bf5e42b4	2	1	0	0	2	0	DLX6-AS1	250
C42739_2bebaf6c87	2	1	0	0	2	0	DLX6-AS1	250
C42740_e61eaa3287	2	1	2	0	0	0	ASNS	250
C42741_213cb55b8e	2	1	1	0	1	0	ASNS	250
C42742_281dadd7b2	2	1	0	0	2	0	ENSG00000284707	250
C42743_59715eef70	2	1	0	0	2	0	ENSG00000284707	250
C42744_e9f01815ed	2	1	0	0	2	0	ENSG00000284707	250
C42745_e62868faf6	2	1	0	0	2	0	ENSG00000284707	250
C42746_33319fba3a	2	1	0	0	2	0	ENSG00000284707	250
C42747_03aaa53333	2	1	0	0	2	0	ENSG00000284707	250
C42748_c336794796	2	1	0	0	2	0	ENSG00000284707	250
C42749_1fceed14e7	2	1	0	0	2	0	ENSG00000284707	250
C42750_3c805d22fc	2	1	0	0	2	0	ENSG00000297732	250
C42751_1fe29f4821	2	1	0	0	2	0	ENSG00000285725	250
C42752_4d23d75c36	2	1	2	0	0	0	BHLHA15	250
C42753_44aa31df97	2	1	2	0	0	0	TECPR1	250
C42754_265acc572d	2	1	1	0	1	0	TECPR1	250
C42755_c7960911ad	2	1	1	0	1	0	BRI3	250
C42756_df1895c54b	2	1	0	0	2	0	ENSG00000296691	250
C42757_8d73de770c	2	1	2	0	0	0	BAIAP2L1	250
C42758_32da5cfa58	2	1	0	0	2	0	ENSG00000308570	250
C42759_51dd8e3fb9	2	1	0	0	2	0	ENSG00000304141	250
C42760_aaf4991344	2	1	2	0	0	0	NPTX2	250
C42761_828f140761	2	1	0	0	2	0	ENSG00000309715	250
C42762_7ed0b9ff5e	2	1	2	0	0	0	TRRAP	250
C42763_181edb0785	2	1	2	0	0	0	SMURF1	250
C42764_f3bd4321cf	2	1	2	0	0	0	KPNA7	250
C42765_54000f61c7	2	1	0	0	2	0	ENSG00000284523	250
C42766_053f82ad5b	2	1	2	0	0	0	ARPC1A	250
C42767_91f2332d30	2	1	2	0	0	0	ARPC1B	250
C42768_c7a77d9d59	2	1	2	0	0	0	PDAP1	250
C42769_a6657909b9	2	1	2	0	0	0	PDAP1	250
C42770_4fafff4b87	2	1	2	0	0	0	BUD31	250
C42771_677583b63c	2	1	2	0	0	0	PTCD1	250
C42772_a36dc00ce2	2	1	1	0	1	0	CPSF4	250
C42773_20bba628a9	2	1	1	0	1	0	ATP5MF	250
C42774_f2dbc93ad4	2	1	2	0	0	0	ATP5MF	250
C42775_819736af65	2	1	2	0	0	0	ZNF789	250
C42776_7966dec376	2	1	2	0	0	0	ZNF789	250
C42777_e05a8741d4	2	1	1	0	1	0	ZNF789	250
C42778_72b0f34ed3	2	1	2	0	0	0	ZNF394	250
C42779_7cde068dea	2	1	2	0	0	0	ZKSCAN5	250
C42780_f05e29bb1f	2	1	2	0	0	0	ZKSCAN5	250
C42781_f5f931718c	2	1	2	0	0	0	ZKSCAN5	250
C42782_97162c248d	2	1	2	0	0	0	ZKSCAN5	250
C42783_04ed8600e5	2	1	2	0	0	0	FAM200A	250
C42784_bd896e8f9c	2	1	2	0	0	0	FAM200A	250
C42785_364c65ba63	2	1	1	0	1	0	ZNF655	250
C42786_1054ff2dab	2	1	2	0	0	0	ZNF655	250
C42787_fdcb092ee9	2	1	2	0	0	0	ZNF655	250
C42788_52de3a70ec	2	1	2	0	0	0	TMEM225B	250
C42789_3a748e6e1f	2	1	2	0	0	0	ZSCAN25	250
C42790_86ebfa5a0d	2	1	2	0	0	0	ZSCAN25	250
C42791_828c310210	2	1	1	0	1	0	ZSCAN25	250
C42792_fac37b2185	2	1	2	0	0	0	ZSCAN25	250
C42793_515bd1c914	2	1	2	0	0	0	ZSCAN25	250
C42794_216951df84	2	1	1	0	1	0	CYP3A43	250
C42795_a16d80fce6	2	1	1	0	1	0	CYP3A43	250
C42796_215c012d94	2	1	2	0	0	0	TRIM4	250
C42797_a1d5cfb3bd	2	1	0	0	2	0	ENSG00000237640	250
C42798_d8cb3f1fef	2	1	2	0	0	0	AZGP1	250
C42799_78b0b8cd4f	2	1	0	0	2	0	AZGP1P1	250
C42800_8db073efe1	2	1	0	0	2	0	AZGP1P1	250
C42801_3790b677e7	2	1	0	0	2	0	ENSG00000286923	250
C42802_2b5f75bf99	2	1	0	0	2	0	ENSG00000286923	250
C42803_cb74f25ab6	2	1	2	0	0	0	ZKSCAN1	250
C42804_e2025bbde8	2	1	2	0	0	0	ZKSCAN1	250
C42805_3dc6029574	2	1	2	0	0	0	ZSCAN21	250
C42806_00aac0e28f	2	1	2	0	0	0	ZNF3	250
C42807_c5a3b88ab5	2	1	2	0	0	0	ZNF3	250
C42808_1cb30f4c56	2	1	2	0	0	0	ZNF3	250
C42809_f9c2860d77	2	1	2	0	0	0	ZNF3	250
C42810_c696059b19	2	1	2	0	0	0	COPS6	250
C42811_ac09b5c0a4	2	1	2	0	0	0	COPS6	250
C42812_6e0565a121	2	1	1	0	1	0	MCM7	250
C42813_c4c8e2d501	2	1	2	0	0	0	AP4M1	250
C42814_b536d86b24	2	1	0	0	2	0	AP4M1	250
C42815_965a55592c	2	1	2	0	0	0	AP4M1	250
C42816_c126e45325	2	1	2	0	0	0	AP4M1	250
C42817_5fdf21f23b	2	1	1	0	1	0	AP4M1	250
C42818_cd14edfd19	2	1	2	0	0	0	TAF6	250
C42819_77efbee532	2	1	2	0	0	0	TAF6	250
C42820_a77874f278	2	1	2	0	0	0	CNPY4	250
C42821_a02c003086	2	1	2	0	0	0	TRAPPC14	250
C42822_7a3c107bd4	2	1	1	0	1	0	TRAPPC14	250
C42823_861bf938a2	2	1	1	0	1	0	STAG3	250
C42824_cbc10fd669	2	2	0	0	2	0	CASTOR3P;ENSG00000293698	250
C42825_a6f2757c39	2	1	0	0	2	0	CASTOR3P	250
C42826_893cf1e826	2	1	0	0	2	0	ENSG00000293698	250
C42827_c0014bafb5	2	2	1	0	1	0	ENSG00000292277;PVRIG	250
C42828_adbe35ea33	2	1	2	0	0	0	PVRIG	250
C42829_363e6fa3a2	2	1	0	0	2	0	ENSG00000291178	250
C42830_3949112c20	2	1	0	0	2	0	ENSG00000291178	250
C42831_cd2596f557	2	1	0	0	2	0	ENSG00000291178	250
C42832_3caf367562	2	1	0	0	2	0	ENSG00000291178	250
C42833_37a6796f08	2	1	0	0	2	0	ENSG00000291178	250
C42834_dcfb9dab8c	2	1	0	0	2	0	ENSG00000291178	250
C42835_015cb9c135	2	1	0	0	2	0	ENSG00000291178	250
C42836_9baf1aa017	2	1	0	0	2	0	ENSG00000291178	250
C42837_41625d42cb	2	1	0	0	2	0	ENSG00000291178	250
C42838_440f2d9e0d	2	1	0	0	2	0	ENSG00000291178	250
C42839_d684ae7759	2	1	0	0	2	0	ENSG00000291178	250
C42840_b1308e28f8	2	1	0	0	2	0	ENSG00000291178	250
C42841_7fec12b820	2	1	0	0	2	0	ENSG00000291178	250
C42842_796c133c76	2	1	0	0	2	0	ENSG00000291178	250
C42843_4595bb68d8	2	1	0	0	2	0	ENSG00000291178	250
C42844_1711711872	2	1	0	0	2	0	ENSG00000291178	250
C42845_bbdbcfbc2d	2	1	0	0	2	0	ENSG00000291178	250
C42846_85b3d6d857	2	1	0	0	2	0	ENSG00000291178	250
C42847_908329f6a6	2	1	0	0	2	0	ENSG00000291178	250
C42848_f36dd0aab6	2	2	1	0	1	0	PILRB;STAG3L5P-PVRIG2P-PILRB	250
C42849_ac1a1e20f6	2	1	2	0	0	0	PILRB	250
C42850_3178da41ac	2	1	0	0	2	0	ENSG00000289691	250
C42851_e344847b3a	2	1	1	0	1	0	ZCWPW1	250
C42852_1694bfe03d	2	1	2	0	0	0	MEPCE	250
C42853_9689700dbe	2	1	2	0	0	0	MEPCE	250
C42854_03c35dd52b	2	1	0	0	2	0	ENSG00000225807	250
C42855_ab335eed42	2	1	2	0	0	0	SAP25	250
C42856_29d22df729	2	1	2	0	0	0	LRCH4	250
C42857_8dedb8000d	2	1	2	0	0	0	LRCH4	250
C42858_875081c259	2	1	2	0	0	0	PCOLCE	250
C42859_514dcea1e8	2	1	1	0	1	0	PCOLCE	250
C42860_7dd15d47bb	2	1	2	0	0	0	MOSPD3	250
C42861_dbd80724f9	2	1	1	0	1	0	MOSPD3	250
C42862_322eaa995c	2	1	2	0	0	0	TFR2	250
C42863_72a42d2080	2	1	2	0	0	0	TFR2	250
C42864_b2d9c3f4cd	2	1	2	0	0	0	GNB2	250
C42865_eb0937e2b9	2	1	2	0	0	0	GNB2	250
C42866_04a9d3f532	2	1	1	0	1	0	GNB2	250
C42867_b7cdfa8202	2	1	2	0	0	0	GNB2	250
C42868_7afa80066a	2	1	2	0	0	0	GIGYF1	250
C42869_91608a13f8	2	1	2	0	0	0	POP7	250
C42870_f9b161fa90	2	1	2	0	0	0	POP7	250
C42871_06180c6034	2	1	2	0	0	0	ZAN	250
C42872_b37b33aeaa	2	1	2	0	0	0	EPHB4	250
C42873_df34af3046	2	1	0	0	2	0	SLC12A9-AS1	250
C42874_56acd0d3bf	2	1	0	0	2	0	SLC12A9-AS1	250
C42875_77a202c59b	2	1	2	0	0	0	SRRT	250
C42876_98fc7a76ee	2	1	0	0	2	0	SRRT	250
C42877_7ec96b70c0	2	1	2	0	0	0	UFSP1	250
C42878_9543ac05f2	2	1	0	0	2	0	ENSG00000274993	250
C42879_0fb8a3db7f	2	1	0	0	2	0	MUC12	250
C42880_5732a76c69	2	1	2	0	0	0	TRIM56	250
C42881_55d4c41e47	2	1	2	0	0	0	MOGAT3	250
C42882_d6e070958f	2	1	2	0	0	0	PLOD3	250
C42883_3c1e561c20	2	1	2	0	0	0	PLOD3	250
C42884_a5dee13f54	2	1	2	0	0	0	PLOD3	250
C42885_e37abfe2c7	2	1	0	0	2	0	ENSG00000310379	250
C42886_2fcb86cc0a	2	1	0	0	2	0	LNCPRESS1	250
C42887_3de02f2eaf	2	1	0	0	2	0	LNCPRESS1	250
C42888_0e46e21f03	2	1	2	0	0	0	COL26A1	250
C42889_ada9ab04c0	2	1	0	0	2	0	LINC01007	250
C42890_540c681dfd	2	1	2	0	0	0	SH2B2	250
C42891_0fa5c4dc59	2	1	0	0	2	0	ENSG00000308821	250
C42892_5e86cbca57	2	1	1	0	1	0	RASA4B	250
C42893_4f6ddee7df	2	2	2	0	0	0	RASA4;RASA4B	250
C42894_329c7d9e25	2	2	0	0	2	0	RASA4;RASA4B	250
C42895_1101554b7a	2	1	0	0	2	0	POLR2J3	250
C42896_2f9e1af72c	2	2	1	0	1	0	POLR2J3;UPK3BL2	250
C42897_83595e6897	2	1	1	0	1	0	POLR2J3	250
C42898_5dde52ecb4	2	2	2	0	0	0	POLR2J2;POLR2J3	250
C42899_2f58823801	2	1	2	0	0	0	RASA4	250
C42900_91f0734907	2	1	2	0	0	0	UPK3BL1	250
C42901_55417b236e	2	1	1	0	1	0	FAM185A	250
C42902_2b65405730	2	1	2	0	0	0	FBXL13	250
C42903_95e6994a4f	2	1	0	0	2	0	FBXL13	250
C42904_03cdc1d96e	2	1	0	0	2	0	NFE4	250
C42905_f4f819c6da	2	1	2	0	0	0	ARMC10	250
C42906_999e9b37c6	2	1	2	0	0	0	ARMC10	250
C42907_c505831311	2	2	0	0	2	0	ARMC10	250
C42908_b92f2d87a2	2	2	0	0	2	0	ARMC10	250
C42909_2db76d7224	2	2	2	0	0	0	ARMC10	250
C42910_08174237bf	2	2	2	0	0	0	ARMC10	250
C42911_980443bdee	2	1	2	0	0	0	ARMC10	250
C42912_31f4f3e2e8	2	2	2	0	0	0	ARMC10	250
C42913_61b6647591	2	2	0	0	2	0	ARMC10	250
C42914_0e02aea91d	2	2	0	2	0	0	CRYZP1	250
C42915_ce4fad8bee	2	2	0	0	2	0	NAPEPLD	250
C42916_8031b904b0	2	2	0	0	2	0	NAPEPLD	250
C42917_8fc6a8ceb9	2	2	2	0	0	0	NAPEPLD	250
C42918_32a729d6ae	2	2	2	0	0	0	NAPEPLD	250
C42919_7a4159fd09	2	2	0	0	2	0	NAPEPLD	250
C42920_4d96ebb493	2	2	2	0	0	0	NAPEPLD	250
C42921_5ecb614b6f	2	2	0	2	0	0	ENSG00000224415;ENSG00000282463	250
C42922_a5dbbbd0a3	2	1	0	0	2	0	ENSG00000289956	250
C42923_679a1c6d35	2	2	0	2	0	0	RPL23AP95	250
C42924_a423b190c4	2	2	0	0	2	0	ENSG00000279482;ENSG00000281979	250
C42925_0881150b04	2	1	0	0	2	0	DPY19L2P2	250
C42926_ad0850e6ae	2	2	0	0	2	0	DPY19L2P2	250
C42927_45c9499b91	2	2	0	0	2	0	DPY19L2P2	250
C42928_1822cd0993	2	1	0	0	2	0	DPY19L2P2	250
C42929_6c9c26ee9a	2	1	0	0	2	0	DPY19L2P2	250
C42930_6796349593	2	1	0	0	2	0	DPY19L2P2	250
C42931_7a8843d6b5	2	1	0	0	2	0	DPY19L2P2	250
C42932_73c60bcdb0	2	2	0	2	0	0	DPY19L2P2	250
C42933_aded3b3170	2	1	0	0	2	0	PMPCB	250
C42934_8c63bb5111	2	1	2	0	0	0	PSMC2	250
C42935_d7d06a2c0e	2	1	1	0	1	0	SLC26A5	250
C42936_a759eb9b95	2	1	2	0	0	0	SLC26A5	250
C42937_6fb51fc31e	2	1	0	0	2	0	RELN	250
C42938_f9c35ee5c9	2	1	2	0	0	0	ORC5	250
C42939_5fe2ce9ce3	2	1	0	0	2	0	LHFPL3	250
C42940_42dc80af34	2	1	0	0	2	0	KMT2E-AS1	250
C42941_5415a06a32	2	1	0	0	2	0	KMT2E-AS1	250
C42942_393847b073	2	1	0	0	2	0	KMT2E-AS1	250
C42943_581a2c000e	2	1	1	0	1	0	KMT2E	250
C42944_49ef5af5cc	2	1	2	0	0	0	SRPK2	250
C42945_9beb642f18	2	1	2	0	0	0	SRPK2	250
C42946_c53ed87f2c	2	1	2	0	0	0	PUS7	250
C42947_8276de5b31	2	1	2	0	0	0	PUS7	250
C42948_a4a941d6d3	2	1	0	0	2	0	ENSG00000295934	250
C42949_ba5bab94cf	2	1	2	0	0	0	RINT1	250
C42950_329bad911a	2	1	2	0	0	0	RINT1	250
C42951_f8d2d9cbe1	2	1	2	0	0	0	EFCAB10	250
C42952_9d7b8e7cd1	2	1	0	0	2	0	ENSG00000295921	250
C42953_1dcd2b0f68	2	1	1	0	1	0	ATXN7L1	250
C42954_86b56bbb1e	2	1	2	0	0	0	SYPL1	250
C42955_6090ff5eb3	2	1	1	0	1	0	NAMPT	250
C42956_5029082eca	2	1	0	0	2	0	NAMPT	250
C42957_d98002610b	2	1	1	0	1	0	NAMPT	250
C42958_34a5097abe	2	1	0	0	2	0	ENSG00000243797	250
C42959_2053b44826	2	1	0	0	2	0	ENSG00000243797	250
C42960_bd49d05da0	2	1	0	0	2	0	CTB-30L5.1	250
C42961_fcfee9dcb3	2	1	2	0	0	0	PRKAR2B	250
C42962_00295b095c	2	1	0	0	2	0	PRKAR2B	250
C42963_a172bdca0a	2	2	2	0	0	0	HBP1	250
C42964_53e5cbbada	2	2	2	0	0	0	HBP1	250
C42965_421a43a21d	2	1	2	0	0	0	HBP1	250
C42966_2871202b2e	2	2	2	0	0	0	HBP1	250
C42967_0beabb42a3	2	1	2	0	0	0	HBP1	250
C42968_429a158010	2	1	2	0	0	0	HBP1	250
C42969_6a45c5d987	2	1	2	0	0	0	HBP1	250
C42970_9cb1acdd34	2	2	2	0	0	0	HBP1	250
C42971_490eaeccbf	2	2	0	0	2	0	HBP1	250
C42972_20aead9371	2	2	2	0	0	0	HBP1	250
C42973_8245fd67cb	2	2	2	0	0	0	HBP1	250
C42974_739d64dbef	2	2	2	0	0	0	HBP1	250
C42975_c256b8b0f5	2	2	0	0	2	0	HBP1	250
C42976_a3dc324243	2	2	2	0	0	0	HBP1	250
C42977_e6d76c3e40	2	2	0	0	2	0	HBP1	250
C42978_6849a9fa7c	2	2	0	0	2	0	HBP1	250
C42979_da0ad77afd	2	2	2	0	0	0	HBP1	250
C42980_0649b7f029	2	2	0	0	2	0	HBP1	250
C42981_9accd81a11	2	2	0	0	2	0	ENSG00000272072;ENSG00000284406	250
C42982_7600e9dc26	2	2	2	0	0	0	COG5	250
C42983_1b6ca1318f	2	2	2	0	0	0	COG5	250
C42984_0f27a9bdda	2	2	0	0	2	0	COG5	250
C42985_2836efc1d1	2	2	0	0	2	0	COG5	250
C42986_f72b24f548	2	2	0	0	2	0	COG5	250
C42987_2009c7599c	2	2	0	0	2	0	COG5	250
C42988_7fdfed8257	2	2	2	0	0	0	COG5	250
C42989_2f59252687	2	2	0	0	2	0	COG5	250
C42990_45a1f03a38	2	2	0	0	2	0	GPR22	250
C42991_82b86f688e	2	2	2	0	0	0	GPR22	250
C42992_ea3558be3a	2	2	0	0	2	0	DUS4L	250
C42993_490b07b969	2	1	2	0	0	0	DUS4L	250
C42994_012c86c1bf	2	2	0	0	2	0	DUS4L	250
C42995_73c81e2ec1	2	2	0	0	2	0	DUS4L	250
C42996_e03707e229	2	2	0	0	2	0	DUS4L	250
C42997_c31b6716c5	2	2	0	0	2	0	DUS4L	250
C42998_794922eab6	2	2	0	0	2	0	DUS4L	250
C42999_887d46344d	2	2	0	0	2	0	DUS4L	250
C43000_c95e35955b	2	2	0	0	2	0	DUS4L	250
C43001_7d83158b6c	2	2	0	0	2	0	DUS4L	250
C43002_d865fb019a	2	2	0	0	2	0	DUS4L	250
C43003_7a463ca0fc	2	1	1	0	1	0	DUS4L-BCAP29	250
C43004_ae8873ceea	2	2	0	0	2	0	ENSG00000272854;ENSG00000284582	250
C43005_b434476970	2	1	2	0	0	0	BCAP29	250
C43006_b191d31696	2	2	0	0	2	0	ENSG00000238832;ENSG00000284201	250
C43007_55d30748b9	2	1	0	0	2	0	SLC26A4-AS1	250
C43008_bfbc714f88	2	1	2	0	0	0	SLC26A4	250
C43009_eca8904f5f	2	1	0	0	2	0	CBLL1-AS1	250
C43010_d84d5aa36d	2	1	2	0	0	0	CBLL1	250
C43011_66d290b6b9	2	1	0	0	2	0	ENSG00000306740	250
C43012_58081b42b3	2	1	2	0	0	0	DLD	250
C43013_915b7745be	2	1	2	0	0	0	LAMB1	250
C43014_3353c1cb03	2	1	2	0	0	0	NRCAM	250
C43015_cbe7dc32d6	2	1	2	0	0	0	PNPLA8	250
C43016_acd729fa86	2	1	2	0	0	0	PNPLA8	250
C43017_24c22ba21f	2	1	2	0	0	0	PNPLA8	250
C43018_cda39fec3f	2	1	2	0	0	0	PNPLA8	250
C43019_d8da6f1e50	2	1	2	0	0	0	PNPLA8	250
C43020_4964b0fcd4	2	1	2	0	0	0	DNAJB9	250
C43021_4fa9f337a4	2	1	2	0	0	0	DNAJB9	250
C43022_4d46acdb32	2	1	0	0	2	0	ENSG00000225647	250
C43023_05c7ba2009	2	1	0	0	2	0	ENSG00000230941	250
C43024_c03b696042	2	1	0	0	2	0	ENSG00000230941	250
C43025_a3531ab2bf	2	1	0	0	2	0	ENSG00000226965	250
C43026_3412bde6bc	2	1	0	0	2	0	ENSG00000226965	250
C43027_d3b93a34c4	2	1	0	0	2	0	ENSG00000295817	250
C43028_f66aaff00b	2	1	2	0	0	0	LRRN3	250
C43029_dd97ebc1c4	2	1	2	0	0	0	LRRN3	250
C43030_08834b8cbb	2	1	0	0	2	0	ZNF277-AS1	250
C43031_53b1b62d51	2	1	0	0	2	0	ZNF277-AS1	250
C43032_7060059327	2	1	2	0	0	0	IFRD1	250
C43033_9c576df9c0	2	1	2	0	0	0	LSMEM1	250
C43034_96b43f180f	2	1	0	0	2	0	LINC03076	250
C43035_9fdbf607c6	2	1	0	0	2	0	LINC03076	250
C43036_8e78950643	2	1	0	0	2	0	LINC03076	250
C43037_3e8dc989e6	2	1	0	0	2	0	LINC03076	250
C43038_fbd3269e4c	2	1	0	0	2	0	HRAT17	250
C43039_5c1e5a7811	2	1	0	0	2	0	HRAT17	250
C43040_bb92966e3a	2	1	0	0	2	0	HRAT17	250
C43041_1e8025e465	2	1	0	0	2	0	HRAT17	250
C43042_2a0d0bcadf	2	1	0	0	2	0	HRAT17	250
C43043_7828b9fa4a	2	1	0	0	2	0	HRAT17	250
C43044_0937f87eda	2	1	0	0	2	0	HRAT17	250
C43045_a6a91630b0	2	1	2	0	0	0	GPR85	250
C43046_0749eb1913	2	1	0	0	2	0	ENSG00000225457	250
C43047_27cbf3a988	2	1	0	0	2	0	ENSG00000305508	250
C43048_b2bd459293	2	1	0	0	2	0	ENSG00000294519	250
C43049_6d3fc8a17f	2	1	0	0	2	0	ENSG00000299157	250
C43050_161c1fc57c	2	1	2	0	0	0	FOXP2	250
C43051_df46153919	2	1	2	0	0	0	FOXP2	250
C43052_cffea5b9d7	2	1	2	0	0	0	MDFIC	250
C43053_e17e99e9aa	2	1	2	0	0	0	MDFIC	250
C43054_36fe1c58ae	2	1	2	0	0	0	MDFIC	250
C43055_62b2bee649	2	1	2	0	0	0	TES	250
C43056_5efe5efef2	2	1	2	0	0	0	TES	250
C43057_5b936781d8	2	1	2	0	0	0	CAV1	250
C43058_544db7c42c	2	1	2	0	0	0	ST7	250
C43059_d5e086733d	2	1	0	0	2	0	ST7-OT4	250
C43060_1cab8a91e9	2	1	0	0	2	0	ST7-AS2	250
C43061_8f58d33d27	2	1	0	0	2	0	ST7-AS2	250
C43062_528ae4c396	2	1	0	0	2	0	ENSG00000303670	250
C43063_5ca900a60a	2	1	1	0	1	0	WNT2	250
C43064_fee11afc18	2	1	0	0	2	0	CFTR	250
C43065_310dd0b8f4	2	1	0	0	2	0	ASZ1	250
C43066_53172c341d	2	1	2	0	0	0	LSM8	250
C43067_dc7060f795	2	1	0	0	2	0	LINC02476	250
C43068_cfd06f5860	2	1	2	0	0	0	TSPAN12	250
C43069_bb7681eac7	2	1	0	0	2	0	ENSG00000301402	250
C43070_91ec0eb6f4	2	1	1	0	1	0	ING3	250
C43071_b2c0953e8a	2	1	2	0	0	0	FAM3C	250
