cluster_id	cluster_size	n_genes	n_protein_coding	n_pseudogene	n_other	mixed_pc_pseudo	gene_names	window_bp
C36722_8da62f46aa	2	1	2	0	0	0	ARMC1	500
C36723_9bdb5307df	2	1	2	0	0	0	MTFR1	500
C36724_61953c9082	2	1	2	0	0	0	PDE7A	500
C36725_d1e6abc580	2	1	2	0	0	0	PDE7A	500
C36726_8d2a3cb7fb	2	1	0	0	2	0	ENSG00000253190	500
C36727_e63ae19311	2	1	2	0	0	0	ADHFE1	500
C36728_03511d25c7	2	1	1	0	1	0	ADHFE1	500
C36729_0a46e9978b	2	1	2	0	0	0	MYBL1	500
C36730_95f2fe819f	2	1	2	0	0	0	MCMDC2	500
C36731_92c57c9adc	2	1	2	0	0	0	TCF24	500
C36732_eee0fe26c0	2	1	1	0	1	0	COPS5	500
C36733_155a5145ad	2	1	1	0	1	0	CSPP1	500
C36734_7f6d6eb27f	2	1	2	0	0	0	CSPP1	500
C36735_7ac81e55d3	2	1	2	0	0	0	CSPP1	500
C36736_62ea3e081c	2	1	0	0	2	0	CSPP1	500
C36737_8a2de2abfa	2	1	0	0	2	0	CSPP1	500
C36738_548a4de495	2	1	0	0	2	0	CSPP1	500
C36739_d15deeb82c	2	1	1	0	1	0	ARFGEF1	500
C36740_4714fe4608	2	1	1	0	1	0	CPA6	500
C36741_92a317bd96	2	1	2	0	0	0	C8orf34	500
C36742_1e69b459e6	2	1	0	0	2	0	ENSG00000254337	500
C36743_127075de8c	2	1	0	0	2	0	LINC01592	500
C36744_5ed5934057	2	1	0	0	2	0	LINC01592	500
C36745_cb4fa42841	2	1	0	0	2	0	LINC01603	500
C36746_07263779cb	2	1	0	0	2	0	LINC01603	500
C36747_cc83a94bdf	2	1	2	0	0	0	SULF1	500
C36748_db281c63ab	2	1	2	0	0	0	SLCO5A1	500
C36749_62cbb212bf	2	1	2	0	0	0	SLCO5A1	500
C36750_172ebeb740	2	1	0	0	2	0	SLCO5A1-AS1	500
C36751_bf8d81dd31	2	1	2	0	0	0	NCOA2	500
C36752_f4c3ce1d0d	2	1	2	0	0	0	NCOA2	500
C36753_814baaa5c9	2	1	2	0	0	0	TRAM1	500
C36754_4cccf07619	2	1	2	0	0	0	TRAM1	500
C36755_125d1115c6	2	1	0	0	2	0	LACTB2-AS1	500
C36756_ef07f0c8a3	2	1	2	0	0	0	XKR9	500
C36757_dcf62d421c	2	1	0	0	2	0	ENSG00000254031	500
C36758_24d0e995f9	2	1	2	0	0	0	TERF1	500
C36759_0c890a97a9	2	1	0	0	2	0	RDH10-AS1	500
C36760_c60049ccc6	2	1	0	0	2	0	ENSG00000253339	500
C36761_563e46923f	2	1	2	0	0	0	STAU2	500
C36762_c50f2ab7e4	2	1	2	0	0	0	STAU2	500
C36763_c3d1e84c06	2	1	2	0	0	0	UBE2W	500
C36764_e8fb948358	2	1	2	0	0	0	UBE2W	500
C36765_a05d2e1621	2	1	2	0	0	0	UBE2W	500
C36766_bae6e409f4	2	1	2	0	0	0	ELOC	500
C36767_dec5270915	2	1	1	0	1	0	ELOC	500
C36768_4f43ed8dca	2	1	2	0	0	0	JPH1	500
C36769_15ddc51b6d	2	1	1	0	1	0	GDAP1	500
C36770_65459ced4f	2	1	1	0	1	0	GDAP1	500
C36771_8f1c587c5e	2	1	0	0	2	0	GDAP1	500
C36772_bb48739289	2	1	1	0	1	0	GDAP1	500
C36773_69a45d26f4	2	1	2	0	0	0	GDAP1	500
C36774_7adad9087b	2	1	0	0	2	0	MIR2052HG	500
C36775_f7c6527f62	2	1	2	0	0	0	CRISPLD1	500
C36776_4f40502b7b	2	1	0	0	2	0	CASC9	500
C36777_3a23b047d4	2	1	0	0	2	0	ENSG00000287352	500
C36778_b0097a1a69	2	1	0	0	2	0	ENSG00000287352	500
C36779_4b3cc80985	2	1	2	0	0	0	ZFHX4	500
C36780_6015f179b5	2	1	2	0	0	0	PKIA	500
C36781_cc878daaaa	2	1	2	0	0	0	PKIA	500
C36782_7c4042fbc7	2	1	2	0	0	0	PKIA	500
C36783_9c81dc13c8	2	1	2	0	0	0	PKIA	500
C36784_8e4677e127	2	1	2	0	0	0	PKIA	500
C36785_d000a2086a	2	1	2	0	0	0	IL7	500
C36786_24db1d39b9	2	1	0	0	2	0	LINC01607	500
C36787_f6dbef9f96	2	1	0	0	2	0	ENSG00000285758	500
C36788_52e39f3ee5	2	1	0	0	2	0	ENSG00000285758	500
C36789_5246443cb7	2	1	2	0	0	0	TPD52	500
C36790_0d2d5b998a	2	1	2	0	0	0	TPD52	500
C36791_8e71bd21ad	2	1	0	0	2	0	ENSG00000253238	500
C36792_1acdd8243b	2	1	0	0	2	0	ENSG00000253238	500
C36793_9145724113	2	1	0	0	2	0	ENSG00000253238	500
C36794_afe8d9bf63	2	1	2	0	0	0	ZBTB10	500
C36795_3fcb2850a1	2	1	2	0	0	0	ZBTB10	500
C36796_0026fd8ff0	2	1	0	0	2	0	ENSG00000294977	500
C36797_07cf6be927	2	1	2	0	0	0	ZNF704	500
C36798_602ac390ed	2	1	0	0	2	0	ENSG00000294072	500
C36799_c44cf2e44c	2	1	2	0	0	0	FABP12	500
C36800_c57335f5ac	2	1	2	0	0	0	IMPA1	500
C36801_fd12988c42	2	1	2	0	0	0	IMPA1	500
C36802_fe7c7a01eb	2	1	2	0	0	0	IMPA1	500
C36803_3be1cb2bc3	2	1	2	0	0	0	IMPA1	500
C36804_86ac79502a	2	1	2	0	0	0	ZFAND1	500
C36805_e29678c5d7	2	1	2	0	0	0	ZFAND1	500
C36806_2ceaa4cf64	2	1	2	0	0	0	RALYL	500
C36807_8255dff237	2	1	2	0	0	0	RBIS	500
C36808_19bd81b837	2	1	2	0	0	0	RBIS	500
C36809_5338abca6f	2	2	0	2	0	0	REXO1L2P;REXO1L4P	500
C36810_98744104aa	2	1	2	0	0	0	ATP6V0D2	500
C36811_3ad9f644fc	2	1	2	0	0	0	ATP6V0D2	500
C36812_de96940dd9	2	1	0	0	2	0	WWP1-AS1	500
C36813_98d4f8cb48	2	1	2	0	0	0	WWP1	500
C36814_dd8d0a7934	2	1	2	0	0	0	WWP1	500
C36815_f07d5ee0d9	2	1	2	0	0	0	WWP1	500
C36816_3ab0d82788	2	1	2	0	0	0	WWP1	500
C36817_4c600c6ae5	2	1	2	0	0	0	CPNE3	500
C36818_32a810ad9c	2	1	2	0	0	0	CPNE3	500
C36819_84fda4a563	2	1	0	0	2	0	ENSG00000253553	500
C36820_b4fe688c09	2	1	0	0	2	0	PARAIL	500
C36821_35d44a1f07	2	1	0	0	2	0	PARAIL	500
C36822_e292a4dee7	2	1	0	0	2	0	PARAIL	500
C36823_b331f0b8fa	2	1	0	0	2	0	PARAIL	500
C36824_55d497eca4	2	1	0	0	2	0	PARAIL	500
C36825_92e8c65798	2	1	0	0	2	0	PARAIL	500
C36826_893c4ae3aa	2	1	0	0	2	0	PARAIL	500
C36827_5a218a4fa8	2	1	0	0	2	0	PARAIL	500
C36828_9c04306624	2	1	1	0	1	0	NBN	500
C36829_157b6361fb	2	1	2	0	0	0	DECR1	500
C36830_202f453d59	2	1	2	0	0	0	DECR1	500
C36831_956081330b	2	1	1	0	1	0	CALB1	500
C36832_e13c544274	2	1	2	0	0	0	CALB1	500
C36833_8baa50aca2	2	1	0	0	2	0	LINC00534	500
C36834_aeba853a57	2	1	0	0	2	0	ENSG00000254251	500
C36835_71fb2f46b1	2	1	2	0	0	0	PIP4P2	500
C36836_f4dbc0363d	2	1	2	0	0	0	OTUD6B	500
C36837_69b4dda20f	2	1	2	0	0	0	OTUD6B	500
C36838_88e01e2f6e	2	1	2	0	0	0	SLC26A7	500
C36839_71ee1be907	2	1	2	0	0	0	RUNX1T1	500
C36840_6212c70307	2	1	0	0	2	0	ENSG00000253634	500
C36841_c879b0b3ff	2	1	0	0	2	0	ENSG00000253177	500
C36842_d68540f623	2	1	0	0	2	0	FLJ46284	500
C36843_9b318e30f9	2	1	2	0	0	0	TRIQK	500
C36844_9fe95395fc	2	1	2	0	0	0	TRIQK	500
C36845_20b2780812	2	1	2	0	0	0	TRIQK	500
C36846_a93fbb7990	2	1	2	0	0	0	TRIQK	500
C36847_c036e1090a	2	1	2	0	0	0	TRIQK	500
C36848_48dff7349c	2	1	2	0	0	0	TRIQK	500
C36849_981f206dba	2	1	2	0	0	0	TRIQK	500
C36850_18a533dde5	2	1	0	0	2	0	CIBAR1-DT	500
C36851_c391920336	2	1	0	0	2	0	CIBAR1-DT	500
C36852_9cbc3e6545	2	1	0	0	2	0	CIBAR1-DT	500
C36853_3d4dd64881	2	1	0	0	2	0	CIBAR1-DT	500
C36854_4a7041cb9f	2	1	0	0	2	0	CIBAR1-DT	500
C36855_068f7d2c03	2	1	0	0	2	0	CIBAR1-DT	500
C36856_66659d692c	2	1	1	0	1	0	CIBAR1	500
C36857_338ed4f021	2	1	0	0	2	0	TMEM67	500
C36858_1c3eb1ff41	2	1	2	0	0	0	TMEM67	500
C36859_cf06d0dfe0	2	1	0	0	2	0	TMEM67	500
C36860_9919f40ae9	2	1	2	0	0	0	PDP1	500
C36861_bbd7d7cbec	2	1	2	0	0	0	PDP1	500
C36862_8e0f7b5c52	2	1	2	0	0	0	PDP1	500
C36863_e6c98225d7	2	1	2	0	0	0	PDP1	500
C36864_3696bc20b5	2	1	2	0	0	0	PDP1	500
C36865_f23dc00d70	2	1	2	0	0	0	CDH17	500
C36866_49a70341c9	2	1	2	0	0	0	CDH17	500
C36867_5f7d93258d	2	1	2	0	0	0	CDH17	500
C36868_9604975088	2	1	0	0	2	0	ENSG00000296757	500
C36869_f75e1c99ef	2	1	2	0	0	0	VIRMA	500
C36870_816bb661a8	2	1	0	0	2	0	VIRMA-DT	500
C36871_d96d5e736c	2	1	2	0	0	0	ESRP1	500
C36872_3d60e0214a	2	1	2	0	0	0	DPY19L4	500
C36873_15e65a95a4	2	1	2	0	0	0	INTS8	500
C36874_b40d38a279	2	1	0	0	2	0	INTS8	500
C36875_ce2c7e2bc5	2	1	2	0	0	0	CCNE2	500
C36876_9b06b30940	2	1	0	0	2	0	LINC01298	500
C36877_5eb15cdc70	2	1	0	0	2	0	ENSG00000301237	500
C36878_761c7b175f	2	1	2	0	0	0	MTERF3	500
C36879_3a56e94073	2	1	1	0	1	0	MTERF3	500
C36880_dda1ff46a7	2	1	1	0	1	0	PTDSS1	500
C36881_bfde60ef61	2	1	0	0	2	0	ENSG00000253105	500
C36882_165e531d80	2	1	0	0	2	0	ENSG00000302579	500
C36883_cf6311c190	2	1	2	0	0	0	LAPTM4B	500
C36884_309862d626	2	1	2	0	0	0	LAPTM4B	500
C36885_b740f07761	2	1	2	0	0	0	MATN2	500
C36886_faedefa7dd	2	1	2	0	0	0	ERICH5	500
C36887_d8a0b84e34	2	1	2	0	0	0	RIDA	500
C36888_01b333eb0b	2	1	2	0	0	0	RIDA	500
C36889_e5e69e725a	2	1	2	0	0	0	NIPAL2	500
C36890_490f25d053	2	1	2	0	0	0	OSR2	500
C36891_251af53dfb	2	1	0	0	2	0	VPS13B	500
C36892_7f0d9c2fb4	2	1	2	0	0	0	COX6C	500
C36893_2f7ecc88af	2	1	2	0	0	0	COX6C	500
C36894_0f7c273bcf	2	1	2	0	0	0	SPAG1	500
C36895_3806392165	2	1	2	0	0	0	RNF19A	500
C36896_f3576e6f44	2	1	2	0	0	0	RNF19A	500
C36897_1939cf6e72	2	1	0	0	2	0	ENSG00000253824	500
C36898_c8aa95d4e2	2	1	0	0	2	0	ENSG00000253824	500
C36899_d4dc40b2dd	2	1	0	0	2	0	ENSG00000253824	500
C36900_79353eed09	2	1	0	0	2	0	ENSG00000253824	500
C36901_8f84feae8c	2	1	0	0	2	0	ENSG00000253666	500
C36902_ec439865e4	2	1	0	0	2	0	ENSG00000253666	500
C36903_54a58ad30c	2	1	0	0	2	0	ENSG00000253666	500
C36904_394ecb3b57	2	1	0	0	2	0	ANKRD46	500
C36905_8642d003fd	2	1	2	0	0	0	SNX31	500
C36906_07e19b5a27	2	1	2	0	0	0	PABPC1	500
C36907_94cb700479	2	1	2	0	0	0	PABPC1	500
C36908_3d71ceba70	2	1	2	0	0	0	PABPC1	500
C36909_4a20d0585d	2	1	2	0	0	0	PABPC1	500
C36910_f55bb40020	2	1	1	0	1	0	PABPC1	500
C36911_9c2ec47fda	2	1	2	0	0	0	YWHAZ	500
C36912_49160bd2fa	2	1	0	0	2	0	SLEAR	500
C36913_d8c5c8e9ee	2	1	0	0	2	0	LINC03090	500
C36914_1a5d3ed120	2	1	2	0	0	0	ZNF706	500
C36915_961eda91ec	2	1	2	0	0	0	ZNF706	500
C36916_95625642f3	2	1	2	0	0	0	ZNF706	500
C36917_fc0e9c2c29	2	1	2	0	0	0	ZNF706	500
C36918_840e2db4ca	2	1	0	0	2	0	ENSG00000297795	500
C36919_98d322c0ab	2	1	0	0	2	0	ENSG00000297795	500
C36920_19184da9cc	2	1	0	0	2	0	ENSG00000293064	500
C36921_88d8a4ec40	2	1	0	0	2	0	ENSG00000293064	500
C36922_835086ebb8	2	1	0	0	2	0	ENSG00000293064	500
C36923_a774a9aa0f	2	1	0	0	2	0	GRHL2-DT	500
C36924_c76b17bc5a	2	1	0	0	2	0	ENSG00000298096	500
C36925_4a8e71fab6	2	1	2	0	0	0	NCALD	500
C36926_c732f7754d	2	1	2	0	0	0	RRM2B	500
C36927_3060925c38	2	1	2	0	0	0	UBR5	500
C36928_5f247b665b	2	1	2	0	0	0	UBR5	500
C36929_801adef900	2	1	0	0	2	0	LINC03047	500
C36930_7290fc3a37	2	1	2	0	0	0	KLF10	500
C36931_86546cc423	2	1	0	0	2	0	ENSG00000294892	500
C36932_ed622a8358	2	1	2	0	0	0	ATP6V1C1	500
C36933_0295eb5615	2	1	2	0	0	0	ATP6V1C1	500
C36934_555ef023e9	2	1	2	0	0	0	BAALC	500
C36935_b47f685417	2	1	0	0	2	0	BAALC-AS1	500
C36936_a2c445bec9	2	1	2	0	0	0	FZD6	500
C36937_1880846e42	2	1	1	0	1	0	FZD6	500
C36938_42df4e6916	2	1	2	0	0	0	FZD6	500
C36939_3dfd097a05	2	1	2	0	0	0	CTHRC1	500
C36940_01fcbb2be2	2	1	0	0	2	0	SLC25A32	500
C36941_79cb80cb1d	2	1	2	0	0	0	SLC25A32	500
C36942_869e1a6145	2	1	0	0	2	0	ENSG00000307141	500
C36943_5f64475898	2	1	0	0	2	0	ENSG00000307141	500
C36944_bed6765806	2	1	1	0	1	0	DCSTAMP	500
C36945_9ed39a1acc	2	1	2	0	0	0	OXR1	500
C36946_0e2a97d261	2	1	1	0	1	0	OXR1	500
C36947_0da214ea58	2	1	0	0	2	0	ENSG00000304228	500
C36948_804999c495	2	1	2	0	0	0	ANGPT1	500
C36949_8a36835edb	2	1	0	0	2	0	ENSG00000303482	500
C36950_7f724707c9	2	1	2	0	0	0	EIF3E	500
C36951_f50145b766	2	1	2	0	0	0	EIF3E	500
C36952_96806064a5	2	1	2	0	0	0	TMEM74	500
C36953_90732202a9	2	1	2	0	0	0	NUDCD1	500
C36954_1ffa166ceb	2	1	1	0	1	0	NUDCD1	500
C36955_eb5308eaa8	2	1	2	0	0	0	EBAG9	500
C36956_239f958d83	2	1	2	0	0	0	SYBU	500
C36957_bd0d571b0c	2	1	0	0	2	0	ENSG00000306390	500
C36958_abbcea0e97	2	1	0	0	2	0	LINC01608	500
C36959_5b1db86ac0	2	1	0	0	2	0	LINC01608	500
C36960_bc6529d46c	2	1	0	0	2	0	LINC01608	500
C36961_4c76133e56	2	1	2	0	0	0	CSMD3	500
C36962_27cd63d506	2	1	2	0	0	0	CSMD3	500
C36963_cb2c9a61e3	2	1	0	0	2	0	ENSG00000254339	500
C36964_a8302b4ff3	2	1	0	0	2	0	ENSG00000254339	500
C36965_4aaee14034	2	1	0	0	2	0	ENSG00000301177	500
C36966_72f153a25c	2	1	2	0	0	0	TRPS1	500
C36967_806e30df73	2	1	0	0	2	0	ENSG00000299498	500
C36968_80de598c12	2	1	0	0	2	0	ENSG00000299498	500
C36969_818070dfcd	2	1	0	0	2	0	LINC00536	500
C36970_3be14438d0	2	1	2	0	0	0	RAD21	500
C36971_3c5c0468e8	2	1	0	0	2	0	RAD21	500
C36972_7bfa4f7b7a	2	1	0	0	2	0	RAD21	500
C36973_773d95424b	2	1	0	0	2	0	ENSG00000297002	500
C36974_0c4ae9f332	2	1	2	0	0	0	CCN3	500
C36975_b90d7e9647	2	1	2	0	0	0	DEPTOR	500
C36976_cd51ade861	2	1	1	0	1	0	MRPL13	500
C36977_283bbadc83	2	1	2	0	0	0	MTBP	500
C36978_7d60b22429	2	1	0	0	2	0	HAS2-AS1	500
C36979_67728a10ef	2	1	0	0	2	0	HAS2-AS1	500
C36980_d542abd662	2	1	0	0	2	0	HAS2-AS1	500
C36981_e6c63f26d3	2	1	0	0	2	0	HAS2-AS1	500
C36982_5090ab25d5	2	1	2	0	0	0	ZHX2	500
C36983_af80e7d105	2	1	2	0	0	0	DERL1	500
C36984_3458df5c6a	2	1	1	0	1	0	DERL1	500
C36985_3237ae52b4	2	1	1	0	1	0	TBC1D31	500
C36986_00c60cd6f4	2	1	2	0	0	0	FAM83A	500
C36987_831d21fdff	2	1	1	0	1	0	ATAD2	500
C36988_e0ded8373e	2	1	2	0	0	0	NTAQ1	500
C36989_caa2a1916f	2	1	2	0	0	0	ANXA13	500
C36990_f521f98758	2	1	2	0	0	0	FAM91A1	500
C36991_9da87a6423	2	1	0	0	2	0	ENSG00000253227	500
C36992_14dce4a9f9	2	1	0	0	2	0	ENSG00000253227	500
C36993_03e426d061	2	2	2	0	0	0	RNF139	500
C36994_5cf3a9a448	2	2	0	0	2	0	TATDN1	500
C36995_bffb44b378	2	2	2	0	0	0	TATDN1	500
C36996_03e9aae6e9	2	2	2	0	0	0	TATDN1	500
C36997_7bedab092a	2	2	0	0	2	0	TATDN1	500
C36998_47344839d5	2	2	0	0	2	0	TATDN1	500
C36999_1c11785448	2	2	2	0	0	0	TATDN1	500
C37000_05602bed2f	2	2	2	0	0	0	TATDN1	500
C37001_2e930126f9	2	2	0	0	2	0	TATDN1	500
C37002_7e3fc632fd	2	2	2	0	0	0	TATDN1	500
C37003_f5e61f2061	2	2	0	0	2	0	TATDN1	500
C37004_07945b1008	2	2	0	0	2	0	TATDN1	500
C37005_a2063fe41d	2	2	0	0	2	0	TATDN1	500
C37006_3ffd767636	2	2	2	0	0	0	TATDN1	500
C37007_1f13dba9bc	2	2	2	0	0	0	TATDN1	500
C37008_702618bf85	2	2	0	0	2	0	TATDN1	500
C37009_0a51544623	2	2	2	0	0	0	TATDN1	500
C37010_e97d876872	2	2	2	0	0	0	TATDN1	500
C37011_dae0afe74b	2	2	0	0	2	0	TATDN1	500
C37012_be36663d9c	2	2	0	0	2	0	TATDN1	500
C37013_e8f70edfe7	2	2	0	0	2	0	ENSG00000253106;ENSG00000291731	500
C37014_8bea1b24da	2	2	0	0	2	0	MIR6844	500
C37015_035697558c	2	1	1	0	1	0	NDUFB9	500
C37016_16767f193b	2	1	0	0	2	0	NDUFB9	500
C37017_fee91d0aca	2	1	2	0	0	0	MTSS1	500
C37018_a2243dce10	2	1	2	0	0	0	MTSS1	500
C37019_0e79b5f9cb	2	1	0	0	2	0	LINC00964	500
C37020_e68535507d	2	1	0	0	2	0	LINC00964	500
C37021_617d3af3bc	2	1	0	0	2	0	LINC00964	500
C37022_fbd6405251	2	1	0	0	2	0	LINC00964	500
C37023_40b084c211	2	1	0	0	2	0	LINC00964	500
C37024_ab39369d58	2	1	0	0	2	0	LINC00964	500
C37025_abf41a8109	2	1	0	0	2	0	LINC00964	500
C37026_6578f49c91	2	1	0	0	2	0	LINC00964	500
C37027_f0b8c2be20	2	1	0	0	2	0	LINC00964	500
C37028_ab307a1642	2	1	0	0	2	0	LINC00964	500
C37029_6c43a3036f	2	1	0	0	2	0	LINC00964	500
C37030_c4927564d9	2	1	2	0	0	0	ZNF572	500
C37031_54954deb6e	2	1	2	0	0	0	SQLE	500
C37032_e764b6bf1d	2	1	2	0	0	0	WASHC5	500
C37033_401b70a7c0	2	1	2	0	0	0	NSMCE2	500
C37034_17396bc058	2	1	0	0	2	0	ENSG00000297565	500
C37035_5e2d3eb4d7	2	1	2	0	0	0	LRATD2	500
C37036_fdf18e2401	2	1	0	0	2	0	PCAT1	500
C37037_b8d3f33ce8	2	1	0	0	2	0	CASC19	500
C37038_cc25db0f6c	2	1	0	0	2	0	CASC19	500
C37039_0f09233b60	2	1	0	0	2	0	CASC19	500
C37040_293085d1ca	2	1	0	0	2	0	CASC19	500
C37041_0d07519e28	2	1	0	0	2	0	CASC19	500
C37042_8222bb9589	2	1	0	0	2	0	CASC19	500
C37043_99bd8bddbc	2	1	0	0	2	0	CASC19	500
C37044_6c508ba9b9	2	1	0	0	2	0	CASC19	500
C37045_723cd64a06	2	1	0	0	2	0	CASC19	500
C37046_8e56a04da6	2	1	0	0	2	0	CASC19	500
C37047_94214cb910	2	1	0	0	2	0	ENSG00000287781	500
C37048_781dc270b6	2	1	0	0	2	0	PVT1	500
C37049_87d2c0434e	2	1	0	0	2	0	PVT1	500
C37050_cdf53bfb30	2	1	0	0	2	0	PVT1	500
C37051_65ce7461ae	2	1	0	0	2	0	PVT1	500
C37052_148641dda7	2	1	0	0	2	0	PVT1	500
C37053_fc608609da	2	1	0	0	2	0	PVT1	500
C37054_3dc0d3bc46	2	1	0	0	2	0	PVT1	500
C37055_b8261b344d	2	1	0	0	2	0	PVT1	500
C37056_4dd2ccc84a	2	1	0	0	2	0	PVT1	500
C37057_9e04a9b273	2	1	0	0	2	0	PVT1	500
C37058_6e40db96c8	2	1	0	0	2	0	PVT1	500
C37059_678bd8932c	2	1	0	0	2	0	PVT1	500
C37060_54bf7bb2b4	2	1	0	0	2	0	PVT1	500
C37061_109c526d1d	2	1	0	0	2	0	PVT1	500
C37062_823d995c1d	2	1	0	0	2	0	PVT1	500
C37063_0bffece72a	2	1	0	0	2	0	PVT1	500
C37064_f8e9638349	2	1	0	0	2	0	PVT1	500
C37065_e34b9cc2fe	2	1	0	0	2	0	PVT1	500
C37066_aa563c7cb7	2	1	0	0	2	0	PVT1	500
C37067_15ea533a12	2	2	0	0	2	0	LINC00824	500
C37068_48479a9319	2	1	0	0	2	0	ENSG00000298619	500
C37069_a8d9004855	2	1	0	0	2	0	CCDC26	500
C37070_e8a95e00b8	2	2	0	0	2	0	CCDC26;ENSG00000282113	500
C37071_0c9b964d2c	2	1	0	0	2	0	CCDC26	500
C37072_b0a8f1a544	2	1	0	0	2	0	ENSG00000287785	500
C37073_b333c6fec5	2	1	0	0	2	0	ENSG00000253926	500
C37074_04e56809dd	2	2	0	2	0	0	MTRF1LP2	500
C37075_9bdf4e9762	2	1	1	0	1	0	GSDMC	500
C37076_e7f4d62361	2	2	0	0	2	0	GSDMC	500
C37077_d15942c236	2	1	2	0	0	0	CYRIB	500
C37078_e8a2e499ec	2	1	2	0	0	0	CYRIB	500
C37079_0a66164a3e	2	1	0	0	2	0	ENSG00000287201	500
C37080_4e26eda046	2	1	2	0	0	0	EFR3A	500
C37081_57ceedab44	2	1	1	0	1	0	HHLA1	500
C37082_752254ef30	2	1	2	0	0	0	DNAAF11	500
C37083_402e7cde37	2	1	2	0	0	0	PHF20L1	500
C37084_280a1b0569	2	1	2	0	0	0	PHF20L1	500
C37085_e412ea3e47	2	1	2	0	0	0	PHF20L1	500
C37086_014f914f86	2	1	1	0	1	0	PHF20L1	500
C37087_4fa6eb3f0c	2	1	2	0	0	0	PHF20L1	500
C37088_79b737f7a2	2	1	2	0	0	0	SLA	500
C37089_9e82ee4652	2	1	2	0	0	0	SLA	500
C37090_1837ff25b5	2	1	0	0	2	0	SLA	500
C37091_d995cb875f	2	1	0	0	2	0	SLA	500
C37092_84d978e88c	2	1	0	0	2	0	ENSG00000295724	500
C37093_5b793b5d56	2	1	1	0	1	0	NDRG1	500
C37094_d631871606	2	1	2	0	0	0	ST3GAL1	500
C37095_633275844f	2	1	0	0	2	0	ST3GAL1	500
C37096_9107ea0ca9	2	1	2	0	0	0	ZFAT	500
C37097_8b383e767d	2	1	1	0	1	0	ZFAT	500
C37098_a0ffdc2968	2	1	0	0	2	0	ENSG00000289405	500
C37099_21a5dd5778	2	1	0	0	2	0	ENSG00000253433	500
C37100_7463b77218	2	1	0	0	2	0	ENSG00000253433	500
C37101_eb7f98ce00	2	1	0	0	2	0	ENSG00000253433	500
C37102_7da119af3f	2	1	0	0	2	0	ENSG00000253433	500
C37103_6627fd881f	2	1	0	0	2	0	ENSG00000253433	500
C37104_c76093d83f	2	1	0	0	2	0	ENSG00000253433	500
C37105_a4623ddbaf	2	1	0	0	2	0	LINC01591	500
C37106_850807d462	2	1	0	0	2	0	ENSG00000303661	500
C37107_ea94b9a2b0	2	1	0	0	2	0	LINC02055	500
C37108_895094f1bf	2	1	0	0	2	0	LINC02055	500
C37109_f2ac2e8492	2	1	1	0	1	0	COL22A1	500
C37110_67d00a78a7	2	1	0	0	2	0	KCNK9	500
C37111_f1214055ab	2	1	2	0	0	0	KCNK9	500
C37112_f760e2fa42	2	1	2	0	0	0	TRAPPC9	500
C37113_7e83bdc7cd	2	1	1	0	1	0	AGO2	500
C37114_011309305c	2	1	2	0	0	0	PTK2	500
C37115_3e7bd419d4	2	1	2	0	0	0	PTK2	500
C37116_534d17477b	2	1	2	0	0	0	PTK2	500
C37117_eeca6402d1	2	1	2	0	0	0	DENND3	500
C37118_55a4231317	2	1	2	0	0	0	SLC45A4	500
C37119_cd83b1323d	2	1	2	0	0	0	PTP4A3	500
C37120_47f7ebfc53	2	1	2	0	0	0	PTP4A3	500
C37121_853ced5506	2	2	0	0	2	0	MROH5	500
C37122_56b3e08ab6	2	2	0	0	2	0	MROH5	500
C37123_36b699fbf1	2	2	0	0	2	0	ENSG00000271959;ENSG00000291467	500
C37124_044415e58f	2	2	2	0	0	0	C8orf90	500
C37125_fc69787049	2	2	2	0	0	0	C8orf90	500
C37126_56709a267f	2	1	0	0	2	0	ENSG00000261710	500
C37127_43bfed742f	2	1	0	0	2	0	LINC00051	500
C37128_b1e10c23bc	2	1	2	0	0	0	TSNARE1	500
C37129_c19b46e8e1	2	1	2	0	0	0	TSNARE1	500
C37130_f6ccd358b4	2	1	0	0	2	0	ENSG00000304485	500
C37131_d54f02ded5	2	1	0	0	2	0	ENSG00000277332	500
C37132_3192104b80	2	1	2	0	0	0	JRK	500
C37133_240e79fe1c	2	1	2	0	0	0	THEM6	500
C37134_d4cc6e64da	2	1	2	0	0	0	LYNX1	500
C37135_74abb0c18e	2	1	2	0	0	0	CYP11B1	500
C37136_962fe2c641	2	1	2	0	0	0	CYP11B1	500
C37137_9b290d3603	2	1	2	0	0	0	CYP11B1	500
C37138_bc10876c68	2	1	2	0	0	0	CYP11B1	500
C37139_a3dbbd2dc7	2	1	2	0	0	0	CYP11B1	500
C37140_14ecc58fba	2	1	0	0	2	0	LY6E-DT	500
C37141_2f43490982	2	2	2	0	0	0	LY6E	500
C37142_9289abc882	2	2	2	0	0	0	LY6E	500
C37143_fecf6ee2a1	2	2	2	0	0	0	LY6E	500
C37144_8e3d9fc897	2	2	2	0	0	0	LY6E	500
C37145_24c7baa37a	2	2	2	0	0	0	LY6E	500
C37146_383da6d5e1	2	2	2	0	0	0	LY6E	500
C37147_d5e82b292f	2	2	2	0	0	0	LY6E	500
C37148_2bede259e7	2	2	2	0	0	0	LY6E	500
C37149_ab97b2d5af	2	2	0	0	2	0	LY6E	500
C37150_0f86355aaf	2	1	0	0	2	0	LY6S-AS1	500
C37151_b8a6ff26f2	2	2	0	0	2	0	LY6S-AS1	500
