cluster_id	cluster_size	n_genes	n_protein_coding	n_pseudogene	n_other	mixed_pc_pseudo	gene_names	window_bp
C31346_27cf675556	2	2	0	1	1	0	CCDC162P;ENSG00000293541	600
C31347_7861bbcad0	2	1	0	0	2	0	ENSG00000293541	600
C31348_af767c47d9	2	1	0	0	2	0	ENSG00000293541	600
C31349_89f1e4ac85	2	1	0	0	2	0	ENSG00000293541	600
C31350_186fc7739b	2	1	2	0	0	0	SMPD2	600
C31351_64741c7942	2	1	2	0	0	0	MICAL1	600
C31352_e5e437f2be	2	1	1	0	1	0	FIG4	600
C31353_af84075357	2	1	1	0	1	0	FIG4	600
C31354_c271250dab	2	1	0	0	2	0	FIG4	600
C31355_1a53cd16b4	2	1	2	0	0	0	FIG4	600
C31356_78cf3dfa71	2	1	1	0	1	0	DDO	600
C31357_1bda44e2f6	2	1	0	0	2	0	CDK19	600
C31358_c320f69298	2	1	1	0	1	0	GTF3C6	600
C31359_28b2dd6e00	2	1	1	0	1	0	RPF2	600
C31360_b5e3e81b20	2	1	2	0	0	0	SLC16A10	600
C31361_c133688113	2	1	0	0	2	0	REV3L	600
C31362_91278b4c3f	2	1	2	0	0	0	REV3L	600
C31363_2d92abb991	2	1	2	0	0	0	FYN	600
C31364_d2fa1a0a3b	2	1	2	0	0	0	FYN	600
C31365_cc4975fb5f	2	1	2	0	0	0	FYN	600
C31366_b826a1bd9b	2	1	2	0	0	0	FYN	600
C31367_0bf73fdec3	2	1	2	0	0	0	FYN	600
C31368_2eee961681	2	1	2	0	0	0	FYN	600
C31369_b3e7fcf407	2	1	0	0	2	0	LINC02527	600
C31370_340d148a03	2	1	0	0	2	0	CCN6	600
C31371_fc1ab06344	2	1	0	0	2	0	ENSG00000286914	600
C31372_46e222dda4	2	1	0	0	2	0	ENSG00000236347	600
C31373_30288b63d8	2	1	0	0	2	0	LINC02541	600
C31374_6b7de00173	2	1	0	0	2	0	LINC02541	600
C31375_3b651afa77	2	1	2	0	0	0	HDAC2	600
C31376_fdd8831c4c	2	1	0	0	2	0	HDAC2-AS2	600
C31377_61c7968559	2	1	0	0	2	0	HDAC2-AS2	600
C31378_6adaa5fdc5	2	1	2	0	0	0	HS3ST5	600
C31379_4963a8ed2e	2	1	0	0	2	0	ENSG00000287097	600
C31380_cffea90b9f	2	1	2	0	0	0	NT5DC1	600
C31381_eea566d986	2	1	2	0	0	0	TRAPPC3L	600
C31382_89ad005993	2	1	2	0	0	0	RSPH4A	600
C31383_04576c3074	2	1	2	0	0	0	ZUP1	600
C31384_438ffdec61	2	1	2	0	0	0	ZUP1	600
C31385_ebc85ccb8d	2	1	2	0	0	0	GPRC6A	600
C31386_dbed545c2c	2	1	1	0	1	0	DCBLD1	600
C31387_9de7669d71	2	1	2	0	0	0	GOPC	600
C31388_63bfe24870	2	1	2	0	0	0	CEP85L	600
C31389_ea6238f8ff	2	1	2	0	0	0	CEP85L	600
C31390_970fa3ff07	2	1	2	0	0	0	MCM9	600
C31391_a5f9896a19	2	1	1	0	1	0	MCM9	600
C31392_c2e8aa1b80	2	1	0	0	2	0	ENSG00000253194	600
C31393_a32160f5bf	2	1	2	0	0	0	FAM184A	600
C31394_332a7c3d19	2	1	2	0	0	0	MAN1A1	600
C31395_ea9fd02c31	2	1	0	0	2	0	ENSG00000287100	600
C31396_f50be03811	2	1	0	0	2	0	ENSG00000287100	600
C31397_779fdc5626	2	1	0	0	2	0	ENSG00000289871	600
C31398_b5ad84962b	2	1	0	0	2	0	ENSG00000301620	600
C31399_756d035c38	2	1	2	0	0	0	HSF2	600
C31400_748ac6bf53	2	1	2	0	0	0	SERINC1	600
C31401_55201b9a5b	2	1	2	0	0	0	PKIB	600
C31402_b03052bfe9	2	1	2	0	0	0	PKIB	600
C31403_fc75495b77	2	1	2	0	0	0	PKIB	600
C31404_d10c891325	2	1	0	0	2	0	ENSG00000287818	600
C31405_09014b4e58	2	1	2	0	0	0	SMPDL3A	600
C31406_7d4ddcdd34	2	1	2	0	0	0	TRDN	600
C31407_57371e040e	2	1	2	0	0	0	TRDN	600
C31408_90204b241b	2	1	2	0	0	0	TRDN	600
C31409_01a1220335	2	1	0	0	2	0	TRDN-AS1	600
C31410_433ac6d883	2	1	0	0	2	0	RNF217-AS1	600
C31411_c0a055f4f4	2	1	0	0	2	0	RNF217-AS1	600
C31412_3d6772cba0	2	1	0	0	2	0	RNF217-AS1	600
C31413_dec2c5a719	2	1	0	0	2	0	RNF217-AS1	600
C31414_61644c2e62	2	1	1	0	1	0	RNF217	600
C31415_05feaf1b1e	2	1	2	0	0	0	TPD52L1	600
C31416_982d06ac3d	2	1	2	0	0	0	TPD52L1	600
C31417_895763b985	2	1	1	0	1	0	HDDC2	600
C31418_603fa182c8	2	1	0	0	2	0	ENSG00000226409	600
C31419_596f380bea	2	1	0	0	2	0	ENSG00000226409	600
C31420_cfd0f36487	2	1	2	0	0	0	HEY2	600
C31421_1651fbc264	2	1	0	0	2	0	ENSG00000293110	600
C31422_49b0d6e641	2	1	2	0	0	0	ECHDC1	600
C31423_f92dfa5d2b	2	1	2	0	0	0	ECHDC1	600
C31424_f22ad39ed8	2	1	0	0	2	0	ENSG00000299250	600
C31425_85a182a19f	2	2	1	0	1	0	ENSG00000255330;KIAA0408	600
C31426_44ef928b8e	2	1	2	0	0	0	KIAA0408	600
C31427_c97ea6475c	2	1	0	0	2	0	ENSG00000305799	600
C31428_c1aeeb51c8	2	2	0	2	0	0	ENSG00000218187;ENSG00000280814	600
C31429_7f7b2ad685	2	2	0	0	2	0	LINC02536	600
C31430_0931c4d5de	2	2	2	0	0	0	THEMIS	600
C31431_3e72003bfe	2	2	2	0	0	0	THEMIS	600
C31432_a8c1d04ba9	2	2	2	0	0	0	THEMIS	600
C31433_11174a51ea	2	2	2	0	0	0	THEMIS	600
C31434_b3d09aa565	2	2	0	2	0	0	MRPS17P5	600
C31435_f21cea30e5	2	1	2	0	0	0	PTPRK	600
C31436_8a592db4e9	2	1	2	0	0	0	PTPRK	600
C31437_85218c9357	2	1	2	0	0	0	PTPRK	600
C31438_31297d157a	2	1	2	0	0	0	PTPRK	600
C31439_a7fc91b64d	2	2	2	0	0	0	PTPRK	600
C31440_530b89ab40	2	2	2	0	0	0	PTPRK	600
C31441_e8d1e4f107	2	2	2	0	0	0	PTPRK	600
C31442_106490e17e	2	2	2	0	0	0	PTPRK	600
C31443_1ae1d97b0c	2	2	0	0	2	0	PTPRK	600
C31444_4a6b76b76a	2	2	0	0	2	0	PTPRK	600
C31445_8b09208266	2	2	0	0	2	0	PTPRK	600
C31446_40ed050773	2	2	0	0	2	0	PTPRK	600
C31447_943bbef566	2	2	0	0	2	0	PTPRK	600
C31448_f542eadf7d	2	2	0	0	2	0	PTPRK	600
C31449_187c3d199b	2	2	2	0	0	0	PTPRK	600
C31450_22fb6e3350	2	2	0	0	2	0	PTPRK	600
C31451_3ba9cfaedf	2	2	0	0	2	0	PTPRK	600
C31452_d2291b8bbf	2	2	0	0	2	0	PTPRK	600
C31453_0facf25803	2	2	2	0	0	0	PTPRK	600
C31454_b94b55a2d9	2	2	0	0	2	0	PTPRK	600
C31455_2f622fff56	2	2	0	0	2	0	PTPRK	600
C31456_c87ba998f7	2	2	0	0	2	0	PTPRK	600
C31457_2661406701	2	2	0	0	2	0	PTPRK-AS1	600
C31458_61bb62b5c0	2	2	0	0	2	0	ENSG00000224733;ENSG00000281853	600
C31459_0235106859	2	1	1	0	1	0	LAMA2	600
C31460_ca2da39486	2	1	2	0	0	0	L3MBTL3	600
C31461_372e84ec85	2	1	2	0	0	0	L3MBTL3	600
C31462_dba401fbba	2	1	2	0	0	0	L3MBTL3	600
C31463_9091db66a9	2	1	2	0	0	0	SAMD3	600
C31464_a38f969e46	2	1	2	0	0	0	TMEM200A	600
C31465_40480867f2	2	1	2	0	0	0	AKAP7	600
C31466_4d1d3473f1	2	1	0	0	2	0	ENSG00000290067	600
C31467_cd86bb9a63	2	1	0	0	2	0	LINC01013	600
C31468_9eecbd9d3f	2	1	0	0	2	0	LINC01013	600
C31469_e6ade1ab31	2	1	0	0	2	0	LINC01013	600
C31470_d8813db1ac	2	1	0	0	2	0	LINC01013	600
C31471_80236272a8	2	1	0	0	2	0	LINC01013	600
C31472_29663344e4	2	1	0	0	2	0	LINC01013	600
C31473_d7ca16c8cf	2	1	0	0	2	0	ENSG00000290584	600
C31474_ac048dcdd2	2	1	2	0	0	0	VNN1	600
C31475_fad1fcfa10	2	1	1	0	1	0	VNN2	600
C31476_6626ebdd28	2	1	2	0	0	0	SLC18B1	600
C31477_c01fc84830	2	1	2	0	0	0	SLC18B1	600
C31478_539168caa1	2	1	0	0	2	0	LINC00326	600
C31479_0298f925e3	2	1	0	0	2	0	LINC00326	600
C31480_f596386d74	2	1	0	0	2	0	ENSG00000286438	600
C31481_75d1751879	2	1	2	0	0	0	EYA4	600
C31482_a6a79f5fdf	2	1	0	0	2	0	TARID	600
C31483_eda8152f9e	2	1	0	0	2	0	TARID	600
C31484_e82fb586df	2	1	0	0	2	0	TARID	600
C31485_1dedb53f29	2	1	0	0	2	0	TARID	600
C31486_d708e81e45	2	1	2	0	0	0	SGK1	600
C31487_98981a424b	2	1	0	0	2	0	ENSG00000286887	600
C31488_8e1db88906	2	1	0	0	2	0	LINC01010	600
C31489_646efdaada	2	1	0	0	2	0	LINC01010	600
C31490_6665d49131	2	1	0	0	2	0	LINC01010	600
C31491_3eff1a286f	2	1	0	0	2	0	LINC01010	600
C31492_610cdcecfa	2	1	0	0	2	0	LINC01010	600
C31493_0b1d9bb047	2	1	0	0	2	0	LINC01010	600
C31494_f4974ee5c2	2	1	0	0	2	0	CT69	600
C31495_07774bd56a	2	1	0	0	2	0	LINC03002	600
C31496_2fc42bbc68	2	1	2	0	0	0	ALDH8A1	600
C31497_7731167516	2	1	1	0	1	0	MYB	600
C31498_e3b8595d2a	2	1	2	0	0	0	AHI1	600
C31499_3c1c0cfe6d	2	1	0	0	2	0	AHI1	600
C31500_39f37a311c	2	1	2	0	0	0	AHI1	600
C31501_883eda969a	2	1	0	0	2	0	AHI1	600
C31502_1dd7f55f5e	2	1	1	0	1	0	AHI1	600
C31503_f6380463b6	2	1	0	0	2	0	AHI1	600
C31504_e96ed6e510	2	1	0	0	2	0	AHI1-DT	600
C31505_408e3728b9	2	1	0	0	2	0	AHI1-DT	600
C31506_5a8e8e15be	2	1	0	0	2	0	AHI1-DT	600
C31507_cbc2efa9d7	2	1	0	0	2	0	AHI1-DT	600
C31508_edcab29757	2	1	0	0	2	0	AHI1-DT	600
C31509_e0a67d7275	2	1	0	0	2	0	AHI1-DT	600
C31510_4d3ae568c0	2	1	2	0	0	0	MTFR2	600
C31511_f7b3dc5645	2	1	2	0	0	0	MTFR2	600
C31512_ac50e73581	2	1	1	0	1	0	BCLAF1	600
C31513_b4c5c0e612	2	1	2	0	0	0	BCLAF1	600
C31514_3002692c0a	2	1	2	0	0	0	BCLAF1	600
C31515_9fc712c1f7	2	1	2	0	0	0	MAP7	600
C31516_def69a3814	2	1	2	0	0	0	MAP7	600
C31517_f56eed5b18	2	1	2	0	0	0	MAP3K5	600
C31518_05d2a5bb27	2	1	2	0	0	0	PEX7	600
C31519_4743a36d1c	2	1	0	0	2	0	NHEG1	600
C31520_d32c9b7007	2	1	2	0	0	0	IL22RA2	600
C31521_c158b188f9	2	1	2	0	0	0	IFNGR1	600
C31522_ad8c99b451	2	1	0	0	2	0	LINC03004	600
C31523_cce4a9b324	2	1	0	0	2	0	ENSG00000303318	600
C31524_fb49f3e19b	2	1	0	0	2	0	LINC02539	600
C31525_ae8a808d1c	2	1	0	0	2	0	ENSG00000299400	600
C31526_feb134df1a	2	1	0	0	2	0	ENSG00000299400	600
C31527_80c8f77075	2	1	0	0	2	0	WAKMAR2	600
C31528_671e07bc60	2	1	0	0	2	0	WAKMAR2	600
C31529_da9cd79f94	2	1	1	0	1	0	TNFAIP3	600
C31530_8dc494731a	2	1	2	0	0	0	TNFAIP3	600
C31531_da002280cd	2	1	1	0	1	0	TNFAIP3	600
C31532_ea6977dbc4	2	1	0	0	2	0	SIMALR	600
C31533_83e34614e0	2	1	0	0	2	0	NHSL1-AS1	600
C31534_2bf0316250	2	1	2	0	0	0	CCDC28A	600
C31535_d173f64f52	2	1	2	0	0	0	ECT2L	600
C31536_85fa6f6784	2	1	2	0	0	0	REPS1	600
C31537_e7770fa67b	2	1	2	0	0	0	REPS1	600
C31538_ce85428048	2	1	1	0	1	0	REPS1	600
C31539_9322f4c28a	2	1	2	0	0	0	REPS1	600
C31540_18e647ef91	2	1	2	0	0	0	ABRACL	600
C31541_93f474a831	2	1	2	0	0	0	ABRACL	600
C31542_5eb074d7e6	2	1	0	0	2	0	ENSG00000300831	600
C31543_32914f2d2d	2	1	0	0	2	0	ENSG00000226571	600
C31544_a716bdf00e	2	1	0	0	2	0	ENSG00000226571	600
C31545_88e33f1fa9	2	1	2	0	0	0	CITED2	600
C31546_fcd597b9ea	2	1	0	0	2	0	LINC01625	600
C31547_16fdc58571	2	1	0	0	2	0	LINC01625	600
C31548_8967da4c11	2	1	0	0	2	0	ENSG00000288714	600
C31549_fc4d90822c	2	1	0	0	2	0	ENSG00000234147	600
C31550_900b18bb45	2	1	0	0	2	0	ENSG00000286452	600
C31551_72e2235910	2	1	2	0	0	0	VTA1	600
C31552_d6f6e1b9ba	2	1	2	0	0	0	ADGRG6	600
C31553_5fee77ac4f	2	1	0	0	2	0	LINC01277	600
C31554_1b6558a291	2	1	0	0	2	0	LINC01277	600
C31555_68efc28c0b	2	1	0	0	2	0	LINC01277	600
C31556_ad6183514e	2	1	2	0	0	0	AIG1	600
C31557_f2276c1a5d	2	1	2	0	0	0	ADAT2	600
C31558_a347750e23	2	1	2	0	0	0	FUCA2	600
C31559_792d3fd00e	2	1	2	0	0	0	FUCA2	600
C31560_aac8b5c36c	2	1	2	0	0	0	PHACTR2	600
C31561_296553b1ab	2	1	2	0	0	0	PHACTR2	600
C31562_3f651429b6	2	1	2	0	0	0	PHACTR2	600
C31563_2b2ebf7163	2	1	2	0	0	0	PHACTR2	600
C31564_3a818375c2	2	1	2	0	0	0	LTV1	600
C31565_41a7120770	2	1	2	0	0	0	PLAGL1	600
C31566_9c34b7a6f4	2	1	2	0	0	0	PLAGL1	600
C31567_0f8ef404e9	2	1	2	0	0	0	STX11	600
C31568_46a0b2e147	2	1	0	0	2	0	ENSG00000299701	600
C31569_c829d5135a	2	1	0	0	2	0	ENSG00000288551	600
C31570_ef6a7f99f8	2	1	2	0	0	0	FBXO30	600
C31571_824ff77236	2	1	2	0	0	0	GRM1	600
C31572_7eb64c6f26	2	1	2	0	0	0	GRM1	600
C31573_05026ce999	2	1	0	0	2	0	STXBP5-AS1	600
C31574_95895455f4	2	1	0	0	2	0	STXBP5-AS1	600
C31575_be861241dd	2	1	0	0	2	0	STXBP5-AS1	600
C31576_1114919b1f	2	1	0	0	2	0	STXBP5-AS1	600
C31577_6fff8308c5	2	1	0	0	2	0	STXBP5-AS1	600
C31578_eb5c3fe32e	2	1	0	0	2	0	ENSG00000294652	600
C31579_56d81e90f0	2	1	2	0	0	0	TAB2	600
C31580_20ad08d202	2	1	2	0	0	0	TAB2	600
C31581_6b4e892adf	2	1	2	0	0	0	KATNA1	600
C31582_da333afc1e	2	1	2	0	0	0	NUP43	600
C31583_5de99bb635	2	1	2	0	0	0	PCMT1	600
C31584_9d1e66b81e	2	1	2	0	0	0	PCMT1	600
C31585_4686d96d49	2	1	2	0	0	0	PCMT1	600
C31586_d2b0e6303d	2	1	2	0	0	0	LRP11	600
C31587_913e85a717	2	1	2	0	0	0	PLEKHG1	600
C31588_647cfc9e5c	2	1	0	0	2	0	PLEKHG1	600
C31589_b7c6ebf49b	2	1	2	0	0	0	MTHFD1L	600
C31590_aafb404367	2	1	2	0	0	0	MTHFD1L	600
C31591_4dc20f9678	2	1	1	0	1	0	RMND1	600
C31592_62ac61cf21	2	1	2	0	0	0	CCDC170	600
C31593_3bed8e265e	2	1	0	0	2	0	ENSG00000300966	600
C31594_144438ab17	2	1	2	0	0	0	VIP	600
C31595_8df11d0c8e	2	1	2	0	0	0	VIP	600
C31596_f21befa9e5	2	1	0	0	2	0	ENSG00000227627	600
C31597_8f313e262e	2	1	2	0	0	0	RGS17	600
C31598_516d0392ce	2	1	2	0	0	0	OPRM1	600
C31599_13168a01b9	2	1	2	0	0	0	OPRM1	600
C31600_ea8e4b0585	2	1	2	0	0	0	CNKSR3	600
C31601_bc017c2999	2	1	2	0	0	0	CNKSR3	600
C31602_863bb90989	2	1	2	0	0	0	SCAF8	600
C31603_6e98365d89	2	1	2	0	0	0	TIAM2	600
C31604_47c5afc991	2	1	2	0	0	0	TIAM2	600
C31605_061fa8b34c	2	1	0	0	2	0	ENSG00000301010	600
C31606_a4d0e2e9ec	2	1	0	0	2	0	ENSG00000296922	600
C31607_bc1064c368	2	1	2	0	0	0	ARID1B	600
C31608_2fe68aa108	2	1	2	0	0	0	ARID1B	600
C31609_32c7358c9a	2	1	2	0	0	0	ARID1B	600
C31610_fcba8da698	2	1	0	0	2	0	ARID1B	600
C31611_205325a2c8	2	1	0	0	2	0	ENSG00000295864	600
C31612_644e27d8e7	2	1	0	0	2	0	ZDHHC14	600
C31613_38867a74fa	2	1	1	0	1	0	SNX9	600
C31614_18ed0ce795	2	1	2	0	0	0	SYNJ2	600
C31615_0897961f24	2	1	2	0	0	0	SERAC1	600
C31616_aaa976073d	2	1	2	0	0	0	SERAC1	600
C31617_9a247cc961	2	1	1	0	1	0	TMEM181	600
C31618_10377c4c19	2	1	2	0	0	0	DYNLT1	600
C31619_bf7216db9a	2	1	2	0	0	0	SYTL3	600
C31620_8e5b5be1ec	2	1	2	0	0	0	EZR	600
C31621_b9d57a1885	2	1	2	0	0	0	EZR	600
C31622_cb946dd3e2	2	1	2	0	0	0	EZR	600
C31623_325612d9b0	2	1	0	0	2	0	LINC02901	600
C31624_c50e81d55b	2	1	0	0	2	0	LINC02901	600
C31625_d09e1854b1	2	1	0	0	2	0	LINC02901	600
C31626_33c050f1a5	2	1	0	0	2	0	TAGAP-AS1	600
C31627_5683e4f4fb	2	1	0	0	2	0	TAGAP-AS1	600
C31628_3225ad1159	2	1	0	0	2	0	TAGAP-AS1	600
C31629_20bd8caf24	2	1	0	0	2	0	ENSG00000285492	600
C31630_dbb9e89453	2	1	0	0	2	0	ENSG00000224478	600
C31631_c7dc3f9de8	2	1	0	0	2	0	FNDC1-AS1	600
C31632_47a0f84978	2	1	0	0	2	0	ENSG00000231178	600
C31633_d03750514a	2	1	0	0	2	0	ENSG00000305262	600
C31634_bc260fb517	2	1	2	0	0	0	WTAP	600
C31635_39a4ee9ee6	2	1	2	0	0	0	TCP1	600
C31636_a2439dfe4f	2	1	2	0	0	0	TCP1	600
C31637_930370919f	2	1	1	0	1	0	PNLDC1	600
C31638_8ec468c421	2	1	0	0	2	0	IGF2R	600
C31639_14e95ed288	2	1	2	0	0	0	SLC22A1	600
C31640_6668dede00	2	1	2	0	0	0	SLC22A3	600
C31641_7b524c8194	2	1	2	0	0	0	LPA	600
C31642_1a8d37efd9	2	1	2	0	0	0	PLG	600
C31643_a463916d8f	2	1	2	0	0	0	PLG	600
C31644_d3ac0122fd	2	1	2	0	0	0	PLG	600
C31645_d43d5323db	2	1	1	0	1	0	MAP3K4	600
C31646_18345bee02	2	1	0	0	2	0	MAP3K4	600
C31647_a9c07532b4	2	1	2	0	0	0	AGPAT4	600
C31648_c0307592b2	2	1	2	0	0	0	PRKN	600
C31649_2511624e5c	2	1	0	0	2	0	PRKN	600
C31650_19923258c0	2	1	0	0	2	0	PACRG-AS3	600
C31651_511529c386	2	1	0	0	2	0	PACRG-AS3	600
C31652_6676178509	2	1	0	0	2	0	PACRG-AS3	600
C31653_1198fe6161	2	1	0	0	2	0	PACRG-AS3	600
C31654_babb0be368	2	1	0	0	2	0	ENSG00000285564	600
C31655_4af0880c95	2	1	0	0	2	0	ENSG00000303293	600
C31656_63fd5dad61	2	1	0	0	2	0	ENSG00000306246	600
C31657_4a6f09e80b	2	1	0	0	2	0	CAHM	600
C31658_f3885b3d9e	2	1	1	0	1	0	QKI	600
C31659_c9c8cce113	2	1	2	0	0	0	QKI	600
C31660_d7ccac1bfc	2	1	2	0	0	0	QKI	600
C31661_fbc4a05f74	2	1	0	0	2	0	ENSG00000297054	600
C31662_887a5c7c70	2	1	0	0	2	0	ENSG00000235538	600
C31663_2e3b41597f	2	1	0	0	2	0	ENSG00000235538	600
C31664_2bc852258e	2	1	0	0	2	0	ENSG00000235538	600
C31665_1663d5f66c	2	1	0	0	2	0	ENSG00000310511	600
C31666_b474c6e929	2	1	0	0	2	0	ENSG00000287550	600
C31667_4f431a60fe	2	1	0	0	2	0	ENSG00000227455	600
C31668_f32635217b	2	1	0	0	2	0	ENSG00000309021	600
C31669_a874bb39d1	2	1	2	0	0	0	PDE10A	600
C31670_a00db05277	2	2	0	2	0	0	ENSG00000280784;ENSG00000280991	600
C31671_26b9253863	2	2	0	0	2	0	ENSG00000233365;ENSG00000280765	600
C31672_90682a43fc	2	2	0	2	0	0	GNG5P1	600
C31673_5aeeb57d2a	2	1	2	0	0	0	SFT2D1	600
C31674_f98fb96b40	2	1	2	0	0	0	RPS6KA2	600
C31675_496acc9484	2	1	2	0	0	0	RPS6KA2	600
C31676_fb22633846	2	1	2	0	0	0	RNASET2	600
C31677_2a1c5fad48	2	1	2	0	0	0	CEP43	600
C31678_8913e909f0	2	1	2	0	0	0	CEP43	600
C31679_461c99cdce	2	1	2	0	0	0	CEP43	600
C31680_39758ee8f5	2	1	0	0	2	0	ENSG00000272980	600
C31681_d025d68764	2	2	1	0	1	0	CCR6;ENSG00000272980	600
C31682_82d55bb126	2	1	0	0	2	0	HPAT5	600
C31683_b301114249	2	1	0	0	2	0	TCP10L3	600
C31684_42c1c4f259	2	1	0	0	2	0	ENSG00000298440	600
C31685_dd188434d3	2	1	0	0	2	0	ENSG00000309552	600
C31686_155ffccbf3	2	1	0	0	2	0	ENSG00000304142	600
C31687_9d19d34c49	2	1	0	0	2	0	LINC02487	600
C31688_70133de163	2	1	0	0	2	0	AFDN-DT	600
C31689_f67e93c460	2	1	0	0	2	0	AFDN-DT	600
C31690_63dd6c5671	2	1	0	0	2	0	AFDN-DT	600
C31691_d2bf884b5f	2	1	0	0	2	0	AFDN-DT	600
C31692_4555140fae	2	1	0	0	2	0	AFDN-DT	600
C31693_c3768a4203	2	1	0	0	2	0	AFDN-DT	600
C31694_d72fa11e87	2	1	0	0	2	0	AFDN-DT	600
C31695_6698ff3938	2	1	0	0	2	0	AFDN-DT	600
C31696_0ca3f930e6	2	1	1	0	1	0	KIF25	600
C31697_209ea7280a	2	1	2	0	0	0	FRMD1	600
C31698_ccfe4c518f	2	1	1	0	1	0	FRMD1	600
C31699_481fa3f8c1	2	1	2	0	0	0	DACT2	600
C31700_31f48a9c51	2	1	0	0	2	0	ENSG00000295733	600
C31701_4f2b7925eb	2	1	2	0	0	0	SMOC2	600
C31702_38bdcae636	2	2	0	0	2	0	ENSG00000280665;ENSG00000281421	600
C31703_7b8db80b86	2	1	2	0	0	0	THBS2	600
C31704_44d629da47	2	1	0	0	2	0	ENSG00000302129	600
C31705_253d33b091	2	1	2	0	0	0	PHF10	600
C31706_821eeec0bd	2	1	2	0	0	0	PHF10	600
C31707_3b6e08d6ba	2	1	1	0	1	0	PHF10	600
C31708_6ba65da1b5	2	2	0	0	2	0	ENSG00000227704;ENSG00000281410	600
C31709_ed9a7c150b	2	2	0	0	2	0	ENSG00000232640;ENSG00000281625	600
C31710_4a5720cd90	2	2	0	0	2	0	DYNLT2	600
C31711_6ed4ec814c	2	2	2	0	0	0	ERMARD	600
C31712_49b8d50147	2	2	2	0	0	0	ERMARD	600
C31713_0e7279c589	2	2	2	0	0	0	ERMARD	600
C31714_38656adc8a	2	2	2	0	0	0	ERMARD	600
C31715_2a6dc40099	2	2	0	0	2	0	ERMARD	600
C31716_5373b47280	2	2	2	0	0	0	ERMARD	600
C31717_559524b978	2	2	0	0	2	0	ERMARD	600
C31718_46b1590896	2	2	2	0	0	0	ERMARD	600
C31719_11b630352b	2	2	2	0	0	0	ERMARD	600
C31720_638d07d242	2	2	2	0	0	0	ERMARD	600
C31721_b976c6b416	2	2	2	0	0	0	ERMARD	600
C31722_926a3ca9f7	2	2	0	0	2	0	ERMARD	600
C31723_44e0d364c3	2	2	0	0	2	0	ERMARD	600
C31724_5cc5b88d19	2	2	0	0	2	0	ERMARD	600
C31725_990dc1f24f	2	2	0	0	2	0	ENSG00000266896;ENSG00000281833	600
C31726_0acd2df00c	2	2	0	0	2	0	LINC00242	600
C31727_0199ee6bee	2	2	0	0	2	0	ENSG00000236173;ENSG00000281249	600
C31728_b99a1afc74	2	1	0	0	2	0	ENSG00000295427	600
C31729_f4497a2c4e	2	1	0	0	2	0	ENSG00000308271	600
C31730_d475532892	2	1	0	0	2	0	ENSG00000232197	600
C31731_e78ea06909	2	1	0	0	2	0	LINC01624	600
C31732_684d74951e	2	1	2	0	0	0	DLL1	600
C31733_b3e9fd3ab6	2	1	2	0	0	0	DLL1	600
C31734_7391270c0b	2	2	2	0	0	0	DLL1	600
C31735_dae3efb589	2	2	2	0	0	0	FAM120B	600
C31736_e9d1a02a68	2	1	2	0	0	0	FAM120B	600
C31737_7ea7626f31	2	1	2	0	0	0	FAM120B	600
C31738_1dec869158	2	1	2	0	0	0	FAM120B	600
C31739_d204fd339d	2	1	2	0	0	0	FAM120B	600
C31740_8cd4c817a9	2	1	2	0	0	0	FAM120B	600
C31741_d5aba9f5bd	2	2	2	0	0	0	FAM120B	600
C31742_d25c134452	2	2	2	0	0	0	FAM120B	600
C31743_f0f1e6670c	2	2	0	0	2	0	FAM120B	600
C31744_2620534b4b	2	2	0	0	2	0	ENSG00000271234;ENSG00000281761	600
C31745_b1dbb80684	2	2	0	0	2	0	ENSG00000261003;ENSG00000280722	600
C31746_1cfadf3fab	2	1	0	0	2	0	ENSG00000288970	600
C31747_f6c446d74a	2	1	0	0	2	0	ENSG00000308355	600
C31748_fa791b7fe0	2	1	0	0	2	0	ENSG00000230423	600
C31749_8fe2fa5735	2	1	0	0	2	0	FAM157D	600
C31750_933bf7d188	2	1	0	0	2	0	FAM157D	600
C31751_98795e079f	2	2	0	0	2	0	FAM157D	600
C31752_0eb304eeb4	2	2	0	2	0	0	ENSG00000273644;ENSG00000282333	600
C31753_669ff31ed3	2	1	0	0	2	0	ENSG00000287883	600
C31754_d4f25bf769	2	2	0	0	2	0	ENSG00000287883;ENSG00000288129	600
C31755_0858c1f15a	2	2	0	0	2	0	LINC03015	600
C31756_a81b5b62a2	2	2	0	0	2	0	LINC03015	600
C31757_fe25d899d4	2	2	0	0	2	0	LINC03015	600
C31758_f86ccf88f6	2	2	0	0	2	0	LINC03015	600
C31759_eaddab09e6	2	2	0	0	2	0	LINC03015	600
C31760_eeb9fa8a96	2	2	0	0	2	0	LINC03015	600
C31761_f6cd857175	2	2	0	0	2	0	LINC03014	600
C31762_e26308e4f4	2	2	0	0	2	0	LINC03014	600
C31763_df91b8a1a0	2	2	0	0	2	0	LINC03014	600
C31764_017b37eacd	2	1	0	0	2	0	LINC03014	600
C31765_67ebfda639	2	2	2	0	0	0	FAM20C	600
C31766_57c5922cb2	2	2	0	0	2	0	FAM20C	600
C31767_d166c2b1b1	2	2	0	0	2	0	FAM20C	600
C31768_86da8dcf3a	2	2	0	0	2	0	ENSG00000249852;ENSG00000288159	600
C31769_9f0701d16e	2	1	0	0	2	0	PDGFA-DT	600
C31770_fd04d2b8b4	2	1	2	0	0	0	SUN1	600
