cluster_id	cluster_size	n_genes	n_protein_coding	n_pseudogene	n_other	mixed_pc_pseudo	gene_names	window_bp
C33778_e428bce212	2	1	0	0	2	0	PANCR	400
C33779_8b1215cbfc	2	1	0	0	2	0	PANCR	400
C33780_750a36d48d	2	1	0	0	2	0	PANCR	400
C33781_f09bc4de93	2	1	0	0	2	0	PANCR	400
C33782_80c1bb909a	2	1	0	0	2	0	PITX2	400
C33783_3279905238	2	1	0	0	2	0	LINC02945	400
C33784_77bf654fc5	2	1	2	0	0	0	TIFA	400
C33785_efb569a097	2	1	2	0	0	0	ALPK1	400
C33786_f2e4214a35	2	1	0	0	2	0	NEUROG2-AS1	400
C33787_146907585e	2	1	0	0	2	0	NEUROG2-AS1	400
C33788_331602db1f	2	1	0	0	2	0	NEUROG2-AS1	400
C33789_b689c57ee0	2	1	2	0	0	0	LARP7	400
C33790_3861be547a	2	1	0	0	2	0	MIR302CHG	400
C33791_560e48ef80	2	1	2	0	0	0	ANK2	400
C33792_848f8f5761	2	1	2	0	0	0	ANK2	400
C33793_0a57d031ba	2	1	2	0	0	0	CAMK2D	400
C33794_5ef45ffee2	2	1	2	0	0	0	CAMK2D	400
C33795_4958e1a740	2	1	1	0	1	0	CAMK2D	400
C33796_4f8241ef42	2	1	2	0	0	0	CAMK2D	400
C33797_bd1702ab43	2	1	2	0	0	0	CAMK2D	400
C33798_0cc3629670	2	1	0	0	2	0	ENSG00000310222	400
C33799_24553ee133	2	1	0	0	2	0	ENSG00000288781	400
C33800_8c11404821	2	1	0	0	2	0	ENSG00000288781	400
C33801_1f5af5f599	2	1	2	0	0	0	UGT8	400
C33802_7799475156	2	1	2	0	0	0	UGT8	400
C33803_49a28f532e	2	1	0	0	2	0	ENSG00000293005	400
C33804_e3a4e565ee	2	1	0	0	2	0	LINC01378	400
C33805_b03e6b11a8	2	1	0	0	2	0	LINC01378	400
C33806_a0c7c4b455	2	1	0	0	2	0	LINC01378	400
C33807_5e53ba84cd	2	1	0	0	2	0	LINC01378	400
C33808_a3a6e8e8a2	2	1	0	0	2	0	LINC01378	400
C33809_f5d2ac0164	2	1	0	0	2	0	LINC01378	400
C33810_5584c8316e	2	1	0	0	2	0	LINC02264	400
C33811_89048ae737	2	1	0	0	2	0	SNHG8	400
C33812_28958b91b7	2	1	0	0	2	0	SNHG8	400
C33813_f53bf24731	2	1	0	0	2	0	ENSG00000291201	400
C33814_74b2a692ba	2	1	0	0	2	0	ENSG00000291201	400
C33815_a25efad05f	2	1	0	0	2	0	METTL14-DT	400
C33816_269a26a15a	2	1	0	0	2	0	METTL14-DT	400
C33817_26dd9b9d98	2	1	0	0	2	0	METTL14-DT	400
C33818_fe8cdab53b	2	1	2	0	0	0	SEC24D	400
C33819_814fab1348	2	1	2	0	0	0	SYNPO2	400
C33820_98a97da44d	2	1	2	0	0	0	SYNPO2	400
C33821_3dba0047c1	2	1	2	0	0	0	MYOZ2	400
C33822_e85fccc4be	2	1	2	0	0	0	MYOZ2	400
C33823_5fcc2f3033	2	1	2	0	0	0	ARLN	400
C33824_c0d92130d8	2	1	0	0	2	0	ENSG00000294020	400
C33825_763e848851	2	1	0	0	2	0	ENSG00000291203	400
C33826_2ca242a483	2	1	0	0	2	0	ENSG00000291203	400
C33827_16f996f057	2	1	0	0	2	0	ENSG00000291203	400
C33828_baeb021d43	2	1	0	0	2	0	ENSG00000291203	400
C33829_9caf9a7922	2	1	0	0	2	0	ENSG00000291203	400
C33830_452bbdc8dc	2	1	0	0	2	0	ENSG00000291203	400
C33831_d1d6706429	2	1	0	0	2	0	ENSG00000291203	400
C33832_20c47ec471	2	1	0	0	2	0	ENSG00000291203	400
C33833_ad4cef28f6	2	1	0	0	2	0	ENSG00000291203	400
C33834_72c81ff0fc	2	1	0	0	2	0	ENSG00000291203	400
C33835_dd6ee3a1c6	2	1	0	0	2	0	ENSG00000291203	400
C33836_361f728933	2	1	2	0	0	0	PDE5A	400
C33837_921575049e	2	1	0	0	2	0	ENSG00000306632	400
C33838_74d484c560	2	1	0	0	2	0	MAD2L1	400
C33839_db3f486be2	2	1	0	0	2	0	MAD2L1-DT	400
C33840_bd3f440264	2	1	0	0	2	0	MAD2L1-DT	400
C33841_e3f58b00d5	2	1	0	0	2	0	MAD2L1-DT	400
C33842_812712a4f0	2	1	2	0	0	0	PRDM5	400
C33843_93b49dca9b	2	1	2	0	0	0	TNIP3	400
C33844_a6c98d83e1	2	1	2	0	0	0	ANXA5	400
C33845_8590464c93	2	1	1	0	1	0	ANXA5	400
C33846_c6881bd1ac	2	1	0	0	2	0	SMIM43	400
C33847_55ff099bd2	2	1	0	0	2	0	PP12613	400
C33848_21dec32c7f	2	1	2	0	0	0	EXOSC9	400
C33849_934c3fbf0e	2	1	2	0	0	0	CCNA2	400
C33850_fb701e1933	2	1	0	0	2	0	ENSG00000289342	400
C33851_fdb42a36af	2	1	0	0	2	0	BLTP1	400
C33852_adc7de4dfd	2	1	2	0	0	0	ADAD1	400
C33853_f3be2b4a4b	2	1	2	0	0	0	FGF2	400
C33854_4022ed8c02	2	1	2	0	0	0	SPRY1	400
C33855_518cc2f502	2	1	0	0	2	0	LINC01091	400
C33856_74b5eff5bb	2	1	0	0	2	0	LINC01091	400
C33857_dbecf3c377	2	1	0	0	2	0	LINC01091	400
C33858_7dd0457b9a	2	1	0	0	2	0	ENSG00000226655	400
C33859_64ca8d235d	2	1	2	0	0	0	FAT4	400
C33860_ed8946ae5b	2	1	0	0	2	0	LINC02379	400
C33861_6ac9e3fe34	2	1	0	0	2	0	LINC02379	400
C33862_84bc7e64d6	2	1	0	0	2	0	ENSG00000286251	400
C33863_d34eb743fa	2	1	0	0	2	0	ENSG00000287021	400
C33864_aee85950d2	2	1	0	0	2	0	ENSG00000287021	400
C33865_63a92486fe	2	1	2	0	0	0	INTU	400
C33866_82f5b742e4	2	1	2	0	0	0	INTU	400
C33867_3b4091d423	2	1	0	0	2	0	MFSD8	400
C33868_60b11d0c13	2	1	2	0	0	0	LARP1B	400
C33869_1a568fa51f	2	1	2	0	0	0	LARP1B	400
C33870_e878f486e9	2	1	2	0	0	0	LARP1B	400
C33871_c32084098e	2	1	2	0	0	0	LARP1B	400
C33872_46bac580a2	2	1	2	0	0	0	LARP1B	400
C33873_377cd924ae	2	1	0	0	2	0	LARP1B	400
C33874_9b3bf32e06	2	1	2	0	0	0	PGRMC2	400
C33875_d040766b50	2	1	0	0	2	0	LINC02615	400
C33876_5b29c1fcde	2	1	0	0	2	0	LINC02615	400
C33877_b5eef3c9cb	2	1	0	0	2	0	LINC02615	400
C33878_9ca3d4241d	2	1	0	0	2	0	ENSG00000296308	400
C33879_efe1a9cd0a	2	1	2	0	0	0	JADE1	400
C33880_5a0970c4fe	2	1	2	0	0	0	JADE1	400
C33881_3113bef106	2	1	2	0	0	0	JADE1	400
C33882_5348e52d57	2	1	2	0	0	0	JADE1	400
C33883_3d9dbec79e	2	1	2	0	0	0	JADE1	400
C33884_d29b5aa6a8	2	1	0	0	2	0	LINC02466	400
C33885_49036c44af	2	1	0	0	2	0	LINC02466	400
C33886_22d2e3a3fa	2	1	0	0	2	0	LINC02466	400
C33887_a2679db97c	2	1	0	0	2	0	LINC02466	400
C33888_da94fe7e2c	2	1	0	0	2	0	LINC02465	400
C33889_f71ced882f	2	1	0	0	2	0	LINC02465	400
C33890_666b2e79a2	2	1	0	0	2	0	LINC02465	400
C33891_3a8c6702e9	2	1	0	0	2	0	SNHG27	400
C33892_6a8c21080f	2	1	0	0	2	0	SNHG27	400
C33893_8f14d67983	2	1	0	0	2	0	ENSG00000251555	400
C33894_b249ef5470	2	1	0	0	2	0	ENSG00000251555	400
C33895_45dc4e5a78	2	1	0	0	2	0	ENSG00000309775	400
C33896_c8ee4b4c1f	2	1	0	0	2	0	PCDH10-DT	400
C33897_80a4484ce3	2	1	0	0	2	0	PCDH10-DT	400
C33898_ad97f20bb0	2	1	0	0	2	0	ENSG00000251199	400
C33899_df29b1fb87	2	1	0	0	2	0	ENSG00000251199	400
C33900_e9247c91d7	2	1	0	0	2	0	ENSG00000251199	400
C33901_1c112800d8	2	1	0	0	2	0	ENSG00000251199	400
C33902_ed3fbca45a	2	1	0	0	2	0	ENSG00000251199	400
C33903_74277a4639	2	1	2	0	0	0	PABPC4L	400
C33904_7129cb313c	2	1	0	0	2	0	LINC02485	400
C33905_333b4a53d5	2	1	0	0	2	0	ENSG00000293918	400
C33906_92ca6ae60a	2	1	2	0	0	0	PCDH18	400
C33907_722d337853	2	1	2	0	0	0	PCDH18	400
C33908_3598f53766	2	1	0	0	2	0	ENSG00000250126	400
C33909_75556958c5	2	1	0	0	2	0	ENSG00000250126	400
C33910_f63cfb3871	2	1	0	0	2	0	ENSG00000250126	400
C33911_7ff7f9596b	2	1	0	0	2	0	LINC00616	400
C33912_c6fc480c7c	2	1	0	0	2	0	LINC00616	400
C33913_c503d87f0d	2	1	0	0	2	0	LINC00616	400
C33914_894ebfaf69	2	1	0	0	2	0	LINC00616	400
C33915_f366888001	2	1	0	0	2	0	LINC00616	400
C33916_7d504362bb	2	1	0	0	2	0	LINC00616	400
C33917_f07192e96f	2	1	0	0	2	0	LINC00499	400
C33918_0a98dc156e	2	1	0	0	2	0	LINC00499	400
C33919_715e78748c	2	1	0	0	2	0	LINC00499	400
C33920_689ae4bbb2	2	1	0	0	2	0	LINC00499	400
C33921_684903163a	2	1	0	0	2	0	ENSG00000250501	400
C33922_beaf27db06	2	1	0	0	2	0	ENSG00000250501	400
C33923_96412c3ff9	2	1	2	0	0	0	ELF2	400
C33924_2b0cdc5cb0	2	1	2	0	0	0	NDUFC1	400
C33925_03cf5df894	2	1	2	0	0	0	NDUFC1	400
C33926_87c62ff34c	2	1	2	0	0	0	NDUFC1	400
C33927_a24af96373	2	1	0	0	2	0	NDUFC1	400
C33928_f599076d23	2	1	2	0	0	0	NDUFC1	400
C33929_e53a864df1	2	1	0	0	2	0	RAB33B-AS1	400
C33930_a0d7d3e637	2	1	2	0	0	0	SETD7	400
C33931_8981c29a91	2	1	1	0	1	0	MGST2	400
C33932_3c44fb8994	2	1	2	0	0	0	MGST2	400
C33933_d7e612d19a	2	1	1	0	1	0	MGST2	400
C33934_1913a56180	2	1	2	0	0	0	MAML3	400
C33935_6b96e44539	2	1	2	0	0	0	SCOC	400
C33936_2a02a0e6b2	2	1	2	0	0	0	SCOC	400
C33937_715f3d615a	2	1	0	0	2	0	SCOC-AS1	400
C33938_af731fcbd0	2	1	2	0	0	0	CLGN	400
C33939_be0190725e	2	1	2	0	0	0	CLGN	400
C33940_12f8c863d9	2	1	2	0	0	0	MGAT4D	400
C33941_1a785c00c9	2	1	2	0	0	0	RNF150	400
C33942_10db0fd434	2	1	0	0	2	0	LINC02432	400
C33943_93dfd45cc8	2	1	0	0	2	0	LINC02432	400
C33944_5b57bd087e	2	1	2	0	0	0	IL15	400
C33945_c161a67a53	2	1	2	0	0	0	IL15	400
C33946_a02619c567	2	1	2	0	0	0	IL15	400
C33947_919f8e8ab4	2	1	1	0	1	0	INPP4B	400
C33948_9dd2d4099f	2	1	0	0	2	0	ENSG00000249806	400
C33949_a5e794ae8c	2	1	0	0	2	0	USP38-DT	400
C33950_2c03f9a532	2	1	0	0	2	0	USP38-DT	400
C33951_2656908484	2	1	2	0	0	0	SMARCA5	400
C33952_ed9ac4fb07	2	1	0	0	2	0	GUSBP5	400
C33953_0c002f5572	2	1	0	0	2	0	GUSBP5	400
C33954_ac0a1db17c	2	1	0	0	2	0	GUSBP5	400
C33955_eb496b6203	2	1	0	0	2	0	GUSBP5	400
C33956_1b1bda3f4e	2	1	1	0	1	0	GYPB	400
C33957_4f715084aa	2	1	0	0	2	0	GYPB	400
C33958_4e446d1b62	2	1	2	0	0	0	GYPA	400
C33959_8e7223bcab	2	1	2	0	0	0	GYPA	400
C33960_3306bf8277	2	1	0	0	2	0	HHIP-AS1	400
C33961_88b8563bea	2	1	2	0	0	0	ANAPC10	400
C33962_f805e66d5f	2	1	2	0	0	0	ABCE1	400
C33963_f4c0d804ee	2	1	0	0	2	0	LINC02266	400
C33964_85ba21fd21	2	1	0	0	2	0	LINC02266	400
C33965_5a3de8bc9f	2	1	2	0	0	0	MMAA	400
C33966_ccaced1311	2	1	2	0	0	0	MMAA	400
C33967_3c70171b01	2	1	0	0	2	0	ENSG00000295738	400
C33968_64e5990535	2	1	2	0	0	0	ZNF827	400
C33969_ed8caa05ba	2	1	2	0	0	0	ZNF827	400
C33970_adf9803725	2	1	2	0	0	0	LSM6	400
C33971_6690ee702c	2	1	2	0	0	0	LSM6	400
C33972_c7768d3e74	2	1	2	0	0	0	LSM6	400
C33973_8c246f2d11	2	1	2	0	0	0	SLC10A7	400
C33974_a496daa96a	2	1	1	0	1	0	EDNRA	400
C33975_f770e05aa8	2	1	0	0	2	0	LINC02507	400
C33976_f0c3380e34	2	1	2	0	0	0	PRMT9	400
C33977_c912c005d4	2	1	0	0	2	0	PRMT9	400
C33978_441a3bc01d	2	1	2	0	0	0	PRMT9	400
C33979_b0ce838626	2	1	0	0	2	0	LINC02355	400
C33980_7b1a00385b	2	1	2	0	0	0	DCLK2	400
C33981_d766de3ae6	2	1	2	0	0	0	DCLK2	400
C33982_0b6a387d01	2	1	1	0	1	0	LRBA	400
C33983_e1d242747f	2	2	2	0	0	0	RPS3A	400
C33984_407f060210	2	2	0	0	2	0	RPS3A	400
C33985_fc9ea2c2d8	2	2	0	0	2	0	RPS3A	400
C33986_0e37936f81	2	2	2	0	0	0	RPS3A	400
C33987_6f101d28c6	2	2	2	0	0	0	RPS3A	400
C33988_a52e008d66	2	2	2	0	0	0	RPS3A	400
C33989_6127a1f210	2	2	2	0	0	0	RPS3A	400
C33990_84f53a7907	2	2	2	0	0	0	RPS3A	400
C33991_281a274690	2	2	2	0	0	0	RPS3A	400
C33992_c9c284e0a4	2	2	2	0	0	0	RPS3A	400
C33993_584a006129	2	2	0	0	2	0	SNORD73B	400
C33994_b4159a151e	2	2	0	0	2	0	SH3D19	400
C33995_3770f2e525	2	2	2	0	0	0	SH3D19	400
C33996_a837bf8b3b	2	2	2	0	0	0	SH3D19	400
C33997_0edc41a7bf	2	2	2	0	0	0	SH3D19	400
C33998_887ddeb6f8	2	2	0	0	2	0	SH3D19	400
C33999_d9eeebf2da	2	2	2	0	0	0	SH3D19	400
C34000_3480826ed2	2	2	0	0	2	0	SH3D19	400
C34001_bf24b89b5a	2	2	0	0	2	0	SH3D19	400
C34002_6b6f539839	2	2	0	0	2	0	SH3D19	400
C34003_f4afdc41e9	2	2	0	0	2	0	SNORD73A	400
C34004_e7e981264d	2	2	0	0	2	0	ENSG00000270681;ENSG00000292159	400
C34005_a3ba29cfad	2	2	0	2	0	0	ENSG00000249012;ENSG00000292157	400
C34006_bf00325a36	2	2	2	0	0	0	PRSS48	400
C34007_c4889c9392	2	2	0	2	0	0	ENSG00000250350;ENSG00000292161	400
C34008_745c6b44cd	2	2	0	0	2	0	RNU6-1282P	400
C34009_30f647f46e	2	2	0	0	2	0	ENSG00000292160;FHIP1A-DT	400
C34010_c0a76dee76	2	1	0	0	2	0	FHIP1A-DT	400
C34011_8356cfb4b8	2	1	2	0	0	0	FHIP1A	400
C34012_a93f14f476	2	1	2	0	0	0	FHIP1A	400
C34013_b202c49b97	2	1	2	0	0	0	FHIP1A	400
C34014_a5100caf5c	2	1	0	0	2	0	LINC03074	400
C34015_bc81fccc69	2	1	0	0	2	0	LINC03074	400
C34016_7e7f9fea14	2	1	0	0	2	0	LINC03074	400
C34017_622b04968b	2	1	0	0	2	0	LINC03074	400
C34018_d20726e1d2	2	1	0	0	2	0	LINC03074	400
C34019_64825e4508	2	1	0	0	2	0	ENSG00000249818	400
C34020_26d6f705ab	2	1	0	0	2	0	ENSG00000286720	400
C34021_c304d68d21	2	1	0	0	2	0	ENSG00000295744	400
C34022_484258fd4a	2	1	0	0	2	0	LINC02273	400
C34023_600355c48d	2	1	0	0	2	0	LINC02273	400
C34024_02d29c863c	2	1	0	0	2	0	ENSG00000251377	400
C34025_e2617c1d45	2	1	0	0	2	0	ENSG00000303415	400
C34026_67aa10bc9e	2	1	2	0	0	0	ARFIP1	400
C34027_443ba62471	2	1	0	0	2	0	ENSG00000308243	400
C34028_98aae712a6	2	1	2	0	0	0	TRIM2	400
C34029_3a412caca2	2	1	2	0	0	0	TRIM2	400
C34030_46496f24c1	2	1	2	0	0	0	TRIM2	400
C34031_e01e0bf8bf	2	1	2	0	0	0	TMEM131L	400
C34032_a40ca9c607	2	1	2	0	0	0	TMEM131L	400
C34033_3cbc56208b	2	1	2	0	0	0	TMEM131L	400
C34034_1c82ae6f8e	2	1	2	0	0	0	TLR2	400
C34035_a6a712e686	2	1	2	0	0	0	TLR2	400
C34036_abd86e2c4f	2	1	2	0	0	0	TLR2	400
C34037_5d868f5da3	2	1	2	0	0	0	TLR2	400
C34038_aa20976cd2	2	1	2	0	0	0	RNF175	400
C34039_1576f11c62	2	1	0	0	2	0	ENSG00000280241	400
C34040_f686f57e16	2	2	2	0	0	0	DCHS2	400
C34041_280b510fa4	2	2	0	0	2	0	DCHS2	400
C34042_af650e8011	2	2	0	0	2	0	DCHS2	400
C34043_e9a8205bcb	2	2	2	0	0	0	DCHS2	400
C34044_91fafb2d4f	2	2	0	0	2	0	DCHS2	400
C34045_5770bf7c50	2	2	0	0	2	0	DCHS2	400
C34046_ce9d854d0c	2	2	0	0	2	0	DCHS2	400
C34047_bda58396a1	2	2	0	0	2	0	DCHS2	400
C34048_4ba933f037	2	2	0	0	2	0	ENSG00000278981;ENSG00000284467	400
C34049_6b65267b27	2	2	0	0	2	0	ENSG00000280005;ENSG00000283841	400
C34050_a55e168224	2	2	0	2	0	0	ENSG00000249200;ENSG00000283957	400
C34051_3658852812	2	1	2	0	0	0	PLRG1	400
C34052_b2a4a994cd	2	1	2	0	0	0	FGA	400
C34053_2651055cbc	2	1	1	0	1	0	FGG	400
C34054_b54149bd49	2	1	2	0	0	0	FGG	400
C34055_90ceb96843	2	1	0	0	2	0	MAP9-AS1	400
C34056_027798f215	2	1	0	0	2	0	MAP9-AS1	400
C34057_0e012f330e	2	1	0	0	2	0	MAP9-AS1	400
C34058_457704a420	2	1	0	0	2	0	MAP9-AS1	400
C34059_ddd6724c72	2	1	0	0	2	0	MAP9-AS1	400
C34060_7724972fd8	2	1	0	0	2	0	ENSG00000287730	400
C34061_199ef4e66e	2	1	0	0	2	0	ENSG00000298756	400
C34062_2d00f94fe6	2	1	2	0	0	0	GUCY1B1	400
C34063_bc616ced24	2	1	2	0	0	0	GUCY1B1	400
C34064_ed856124f5	2	2	0	0	2	0	TDO2	400
C34065_268694153a	2	2	0	0	2	0	TDO2	400
C34066_f06c660507	2	2	2	0	0	0	TDO2	400
C34067_3bc4aa6e3d	2	2	2	0	0	0	TDO2	400
C34068_709a9e6f5c	2	2	0	0	2	0	TDO2	400
C34069_f866d8bbe8	2	1	2	0	0	0	TDO2	400
C34070_d4136ed4e8	2	2	2	0	0	0	TDO2	400
C34071_4d4e4ba63a	2	2	0	0	2	0	TDO2	400
C34072_5e004acff8	2	2	0	0	2	0	TDO2	400
C34073_509dfd3b3a	2	1	0	0	2	0	ENSG00000301356	400
C34074_4e3fc03639	2	1	2	0	0	0	GLRB	400
C34075_d737055f8c	2	1	2	0	0	0	GRIA2	400
C34076_5807723e8e	2	1	2	0	0	0	GRIA2	400
C34077_86ebf393f9	2	1	0	0	2	0	ENSG00000287226	400
C34078_7cdcc39245	2	1	0	0	2	0	ENSG00000287226	400
C34079_5c3a18d9fb	2	1	0	0	2	0	LINC02433	400
C34080_165d522b58	2	1	2	0	0	0	GASK1B	400
C34081_884dbff882	2	1	0	0	2	0	GASK1B-AS1	400
C34082_bbda96a123	2	1	0	0	2	0	GASK1B-AS1	400
C34083_1f0602c52c	2	1	0	0	2	0	ENSG00000287822	400
C34084_a5d2df055e	2	1	0	0	2	0	ENSG00000250604	400
C34085_3f17399d67	2	1	0	0	2	0	ENSG00000250604	400
C34086_ab9205115f	2	1	2	0	0	0	TMEM144	400
C34087_45f17c05c7	2	1	2	0	0	0	TMEM144	400
C34088_1f6fc51855	2	1	2	0	0	0	TMEM144	400
C34089_4c0ad019e3	2	1	2	0	0	0	TMEM144	400
C34090_a19738b682	2	1	2	0	0	0	RXFP1	400
C34091_8bda429825	2	1	2	0	0	0	C4orf46	400
C34092_16d614e546	2	1	0	0	2	0	ETFDH	400
C34093_e67b53d5cb	2	1	2	0	0	0	PPID	400
C34094_48853d17d0	2	1	0	0	2	0	ENSG00000302220	400
C34095_e7c76ba7cd	2	1	0	0	2	0	ENSG00000302220	400
C34096_523aa06377	2	1	2	0	0	0	RAPGEF2	400
C34097_d01ad7139c	2	1	0	0	2	0	ENSG00000248431	400
C34098_507fb6626a	2	1	2	0	0	0	NPY5R	400
C34099_0a9aebbda4	2	1	2	0	0	0	NPY5R	400
C34100_147023af7e	2	1	2	0	0	0	MARCHF1	400
C34101_7cfce9512d	2	1	2	0	0	0	APELA	400
C34102_c5f7dc43a7	2	1	0	0	2	0	APELA	400
C34103_ea4c7f71eb	2	1	2	0	0	0	TRIM61	400
C34104_b43d5d7b83	2	1	2	0	0	0	TRIM61	400
C34105_6c958e3ea8	2	1	2	0	0	0	TRIM60	400
C34106_7323e383f7	2	1	2	0	0	0	KLHL2	400
C34107_5d1f605d50	2	1	2	0	0	0	MSMO1	400
C34108_53972704cc	2	1	1	0	1	0	TLL1	400
C34109_32677c971a	2	1	2	0	0	0	SPOCK3	400
C34110_dabcf41eff	2	1	2	0	0	0	SPOCK3	400
C34111_58042cac86	2	1	0	0	2	0	SPOCK3	400
C34112_9cb840beec	2	1	2	0	0	0	SPOCK3	400
C34113_83400dbbba	2	1	2	0	0	0	DDX60	400
C34114_921f06236e	2	1	2	0	0	0	CBR4	400
C34115_79896e51c0	2	1	0	0	2	0	SH3RF1	400
C34116_7b8114bcf3	2	1	2	0	0	0	NEK1	400
C34117_c03e58946d	2	1	0	0	2	0	ENSG00000296173	400
C34118_b44e0141f8	2	1	0	0	2	0	LINC02431	400
C34119_68316e0c33	2	1	0	0	2	0	ENSG00000301909	400
C34120_2c336535a3	2	1	0	0	2	0	ENSG00000301909	400
C34121_4c1409d335	2	1	0	0	2	0	GALNT7-DT	400
C34122_1f653d27d2	2	1	0	0	2	0	ENSG00000290017	400
C34123_a2504bbf5a	2	1	0	0	2	0	ENSG00000288728	400
C34124_12a6632d83	2	1	0	0	2	0	ENSG00000288776	400
C34125_435d7e1511	2	1	0	0	2	0	ENSG00000302337	400
C34126_f4dfe7c063	2	1	0	0	2	0	ENSG00000302337	400
C34127_b24eb72e7c	2	1	0	0	2	0	ENSG00000302337	400
C34128_c46ff882bb	2	1	0	0	2	0	ENSG00000302337	400
C34129_bccbe1c093	2	1	0	0	2	0	ENSG00000302337	400
C34130_c00474a626	2	1	0	0	2	0	ENSG00000302337	400
C34131_f6860f3241	2	1	0	0	2	0	ENSG00000302337	400
C34132_f46b9c1a14	2	1	0	0	2	0	HAND2-AS1	400
C34133_28d5215bde	2	1	0	0	2	0	HAND2-AS1	400
C34134_cc0b63aa36	2	1	0	0	2	0	HAND2-AS1	400
C34135_c829f5bd64	2	1	0	0	2	0	HAND2-AS1	400
C34136_1e41f92cbb	2	1	0	0	2	0	HAND2-AS1	400
C34137_8d289e344c	2	1	0	0	2	0	HAND2-AS1	400
C34138_6f023718af	2	1	0	0	2	0	HAND2-AS1	400
C34139_f2a6625786	2	1	0	0	2	0	HAND2-AS1	400
C34140_215412b84a	2	1	0	0	2	0	HAND2-AS1	400
C34141_68f9f27f88	2	1	0	0	2	0	HAND2-AS1	400
C34142_9e4c2f4b67	2	1	0	0	2	0	HAND2-AS1	400
C34143_9bb29c990c	2	1	0	0	2	0	HAND2-AS1	400
C34144_3346c9c5aa	2	1	0	0	2	0	HAND2-AS1	400
C34145_d81a9f99e2	2	1	0	0	2	0	HAND2-AS1	400
C34146_88cf644acb	2	1	0	0	2	0	LINC02269	400
C34147_bdfa41690f	2	1	0	0	2	0	LINC02269	400
C34148_7431b6adaa	2	1	0	0	2	0	LINC02269	400
C34149_6486c12fac	2	1	0	0	2	0	LINC02269	400
C34150_70b49c9aa4	2	1	0	0	2	0	ENSG00000251216	400
C34151_214218735b	2	1	0	0	2	0	LINC02268	400
C34152_c36894cda7	2	1	0	0	2	0	LINC02268	400
C34153_d8c5e2ecec	2	1	2	0	0	0	FBXO8	400
C34154_35d21a845a	2	1	2	0	0	0	FBXO8	400
C34155_9755efdd46	2	1	2	0	0	0	FBXO8	400
C34156_3776b26996	2	1	2	0	0	0	CEP44	400
C34157_27e62262a3	2	1	2	0	0	0	CEP44	400
C34158_f96ad41365	2	1	2	0	0	0	CEP44	400
C34159_3742ec8735	2	1	2	0	0	0	HPGD	400
C34160_3a3a582102	2	1	0	0	2	0	ENSG00000251584	400
C34161_6f3425881b	2	1	0	0	2	0	ENSG00000251584	400
C34162_179c6c0fc2	2	1	0	0	2	0	ENSG00000301729	400
C34163_4c22ecbe5d	2	1	2	0	0	0	GPM6A	400
C34164_7fef7d292d	2	1	2	0	0	0	GPM6A	400
C34165_411d53f6db	2	1	2	0	0	0	GPM6A	400
C34166_38c309fe8b	2	1	0	0	2	0	ENSG00000309713	400
C34167_911c30bfdd	2	1	2	0	0	0	NEIL3	400
C34168_01f890d4f7	2	1	0	0	2	0	AGA-DT	400
C34169_2c63a0d8e0	2	1	0	0	2	0	LINC01099	400
C34170_9fb5264447	2	1	0	0	2	0	LINC01098	400
C34171_d91fd1f577	2	1	0	0	2	0	ENSG00000287083	400
C34172_492b39feeb	2	1	0	0	2	0	ENSG00000289951	400
C34173_b98c181412	2	1	0	0	2	0	ENSG00000289951	400
C34174_300abed4e6	2	1	0	0	2	0	TENM3-AS1	400
C34175_964635e4c4	2	1	0	0	2	0	TENM3-AS1	400
C34176_7c97c9a2db	2	1	0	0	2	0	TENM3-AS1	400
C34177_8ec3c46904	2	1	2	0	0	0	TENM3	400
C34178_1fe3518c72	2	1	2	0	0	0	TENM3	400
C34179_51b2e1f9b6	2	1	0	0	2	0	ENSG00000303584	400
C34180_5540170f49	2	1	2	0	0	0	DCTD	400
C34181_5da2ab82c8	2	1	2	0	0	0	DCTD	400
C34182_02868b03f5	2	1	2	0	0	0	DCTD	400
C34183_fd67863a66	2	1	0	0	2	0	WWC2-AS2	400
C34184_5ffbb05503	2	1	2	0	0	0	WWC2	400
C34185_83f3cb96f4	2	1	0	0	2	0	ENSG00000310247	400
C34186_a6433521f3	2	1	1	0	1	0	TRAPPC11	400
C34187_f1dfd2278b	2	1	0	0	2	0	ENSG00000295628	400
C34188_711b5a7070	2	1	0	0	2	0	ENSG00000295654	400
C34189_094b520f41	2	1	0	0	2	0	LINC02362	400
C34190_dba9a86c96	2	1	0	0	2	0	LINC02362	400
C34191_3c3e9f9908	2	1	2	0	0	0	IRF2	400
C34192_57766956b8	2	1	0	0	2	0	LINC02365	400
C34193_046f889e7a	2	1	2	0	0	0	CASP3	400
C34194_6926171be6	2	1	2	0	0	0	CASP3	400
C34195_e4e7c15678	2	1	0	0	2	0	CASP3	400
C34196_a0ead9e3ce	2	1	2	0	0	0	PRIMPOL	400
C34197_8376d22050	2	1	0	0	2	0	MIR3945HG	400
C34198_d29fb3ef31	2	1	0	0	2	0	ENSG00000289197	400
C34199_983f19131c	2	1	0	0	2	0	LINC01093	400
C34200_7f300ce58c	2	1	0	0	2	0	LINC02436	400
C34201_8e7ed7f01f	2	1	0	0	2	0	LINC02436	400
C34202_e448d6c825	2	1	0	0	2	0	LINC02436	400
C34203_31519a8051	2	1	0	0	2	0	LINC02436	400
