group	functional_gene	position	shared_90pct
classII_DRB	HLA-DRB5	316	0
classII_DRB	HLA-DRB5	317	0
classII_DRB	HLA-DRB5	318	0
classII_DRB	HLA-DRB5	319	0
classII_DRB	HLA-DRB5	320	0
classII_DRB	HLA-DRB5	321	0
classII_DRB	HLA-DRB5	322	0
classII_DRB	HLA-DRB5	323	0
classII_DRB	HLA-DRB5	324	0
classII_DRB	HLA-DRB5	325	0
classII_DRB	HLA-DRB5	326	0
classII_DRB	HLA-DRB5	327	0
classII_DRB	HLA-DRB5	328	0
classII_DRB	HLA-DRB5	329	0
classII_DRB	HLA-DRB5	330	0
classII_DRB	HLA-DRB5	331	0
classII_DRB	HLA-DRB5	332	0
classII_DRB	HLA-DRB5	333	0
classII_DRB	HLA-DRB5	334	0
classII_DRB	HLA-DRB5	335	0
classII_DRB	HLA-DRB5	336	0
classII_DRB	HLA-DRB5	337	0
classII_DRB	HLA-DRB5	338	0
classII_DRB	HLA-DRB5	339	0
classII_DRB	HLA-DRB5	340	0
classII_DRB	HLA-DRB5	341	0
classII_DRB	HLA-DRB5	342	0
classII_DRB	HLA-DRB5	343	0
classII_DRB	HLA-DRB5	344	0
classII_DRB	HLA-DRB5	345	0
classII_DRB	HLA-DRB5	346	0
classII_DRB	HLA-DRB5	347	0
classII_DRB	HLA-DRB5	348	0
classII_DRB	HLA-DRB5	349	0
classII_DRB	HLA-DRB5	350	0
classII_DRB	HLA-DRB5	351	0
classII_DRB	HLA-DRB5	352	0
classII_DRB	HLA-DRB5	353	0
classII_DRB	HLA-DRB5	354	0
classII_DRB	HLA-DRB5	355	0
classII_DRB	HLA-DRB5	356	0
classII_DRB	HLA-DRB5	357	0
classII_DRB	HLA-DRB5	358	0
classII_DRB	HLA-DRB5	359	0
classII_DRB	HLA-DRB5	360	0
classII_DRB	HLA-DRB5	361	0
classII_DRB	HLA-DRB5	362	0
classII_DRB	HLA-DRB5	363	0
classII_DRB	HLA-DRB5	364	0
classII_DRB	HLA-DRB5	365	0
classII_DRB	HLA-DRB5	366	0
classII_DRB	HLA-DRB5	367	0
classII_DRB	HLA-DRB5	368	0
classII_DRB	HLA-DRB5	369	0
classII_DRB	HLA-DRB5	370	0
classII_DRB	HLA-DRB5	371	0
classII_DRB	HLA-DRB5	372	0
classII_DRB	HLA-DRB5	373	0
classII_DRB	HLA-DRB5	374	0
classII_DRB	HLA-DRB5	375	0
classII_DRB	HLA-DRB5	376	0
classII_DRB	HLA-DRB5	377	0
classII_DRB	HLA-DRB5	378	0
classII_DRB	HLA-DRB5	379	0
classII_DRB	HLA-DRB5	380	0
classII_DRB	HLA-DRB5	381	0
classII_DRB	HLA-DRB5	382	0
classII_DRB	HLA-DRB5	383	0
classII_DRB	HLA-DRB5	384	0
classII_DRB	HLA-DRB5	385	0
classII_DRB	HLA-DRB5	386	0
classII_DRB	HLA-DRB5	387	0
classII_DRB	HLA-DRB5	388	0
classII_DRB	HLA-DRB5	389	0
classII_DRB	HLA-DRB5	390	0
classII_DRB	HLA-DRB5	391	0
classII_DRB	HLA-DRB5	392	0
classII_DRB	HLA-DRB5	393	0
classII_DRB	HLA-DRB5	394	0
classII_DRB	HLA-DRB5	395	0
classII_DRB	HLA-DRB5	396	0
classII_DRB	HLA-DRB5	397	0
classII_DRB	HLA-DRB5	398	0
classII_DRB	HLA-DRB5	399	0
classII_DRB	HLA-DRB5	400	0
classII_DRB	HLA-DRB5	401	0
classII_DRB	HLA-DRB5	402	0
classII_DRB	HLA-DRB5	403	1
classII_DRB	HLA-DRB5	404	1
classII_DRB	HLA-DRB5	405	1
classII_DRB	HLA-DRB5	406	1
classII_DRB	HLA-DRB5	407	1
classII_DRB	HLA-DRB5	408	1
classII_DRB	HLA-DRB5	409	0
classII_DRB	HLA-DRB5	410	0
classII_DRB	HLA-DRB5	411	0
classII_DRB	HLA-DRB5	412	0
classII_DRB	HLA-DRB5	413	1
classII_DRB	HLA-DRB5	414	1
classII_DRB	HLA-DRB5	415	1
classII_DRB	HLA-DRB5	416	1
classII_DRB	HLA-DRB5	417	1
classII_DRB	HLA-DRB5	418	0
classII_DRB	HLA-DRB5	419	0
classII_DRB	HLA-DRB5	420	0
classII_DRB	HLA-DRB5	421	0
classII_DRB	HLA-DRB5	422	0
classII_DRB	HLA-DRB5	423	1
classII_DRB	HLA-DRB5	424	0
classII_DRB	HLA-DRB5	425	0
classII_DRB	HLA-DRB5	426	0
classII_DRB	HLA-DRB5	427	0
classII_DRB	HLA-DRB5	428	1
classII_DRB	HLA-DRB5	429	1
classII_DRB	HLA-DRB5	430	1
classII_DRB	HLA-DRB5	431	1
classII_DRB	HLA-DRB5	432	0
classII_DRB	HLA-DRB5	433	1
classII_DRB	HLA-DRB5	434	1
classII_DRB	HLA-DRB5	435	1
classII_DRB	HLA-DRB5	436	1
classII_DRB	HLA-DRB5	437	1
classII_DRB	HLA-DRB5	438	1
classII_DRB	HLA-DRB5	439	1
classII_DRB	HLA-DRB5	440	1
classII_DRB	HLA-DRB5	441	1
classII_DRB	HLA-DRB5	442	1
classII_DRB	HLA-DRB5	443	1
classII_DRB	HLA-DRB5	444	1
classII_DRB	HLA-DRB5	445	1
classII_DRB	HLA-DRB5	446	1
classII_DRB	HLA-DRB5	447	1
classII_DRB	HLA-DRB5	448	1
classII_DRB	HLA-DRB5	449	1
classII_DRB	HLA-DRB5	450	1
classII_DRB	HLA-DRB5	451	1
classII_DRB	HLA-DRB5	452	1
classII_DRB	HLA-DRB5	453	1
classII_DRB	HLA-DRB5	454	1
classII_DRB	HLA-DRB5	455	1
classII_DRB	HLA-DRB5	456	1
classII_DRB	HLA-DRB5	457	1
classII_DRB	HLA-DRB5	458	1
classII_DRB	HLA-DRB5	459	1
classII_DRB	HLA-DRB5	460	1
classII_DRB	HLA-DRB5	461	1
classII_DRB	HLA-DRB5	462	1
classII_DRB	HLA-DRB5	463	1
classII_DRB	HLA-DRB5	464	1
classII_DRB	HLA-DRB5	465	1
classII_DRB	HLA-DRB5	466	1
classII_DRB	HLA-DRB5	467	1
classII_DRB	HLA-DRB5	468	1
classII_DRB	HLA-DRB5	469	1
classII_DRB	HLA-DRB5	470	1
classII_DRB	HLA-DRB5	471	1
classII_DRB	HLA-DRB5	472	1
classII_DRB	HLA-DRB5	473	1
classII_DRB	HLA-DRB5	474	1
classII_DRB	HLA-DRB5	475	1
classII_DRB	HLA-DRB5	476	1
classII_DRB	HLA-DRB5	477	1
classII_DRB	HLA-DRB5	478	1
classII_DRB	HLA-DRB5	479	1
classII_DRB	HLA-DRB5	480	1
classII_DRB	HLA-DRB5	481	1
classII_DRB	HLA-DRB5	482	1
classII_DRB	HLA-DRB5	483	1
classII_DRB	HLA-DRB5	484	1
classII_DRB	HLA-DRB5	485	1
classII_DRB	HLA-DRB5	486	1
classII_DRB	HLA-DRB5	487	1
classII_DRB	HLA-DRB5	488	1
classII_DRB	HLA-DRB5	489	1
classII_DRB	HLA-DRB5	490	1
classII_DRB	HLA-DRB5	491	1
classII_DRB	HLA-DRB5	492	1
classII_DRB	HLA-DRB5	493	1
classII_DRB	HLA-DRB5	494	1
classII_DRB	HLA-DRB5	495	1
classII_DRB	HLA-DRB5	496	1
classII_DRB	HLA-DRB5	497	1
classII_DRB	HLA-DRB5	498	1
classII_DRB	HLA-DRB5	499	1
classII_DRB	HLA-DRB5	500	1
classII_DRB	HLA-DRB5	501	1
classII_DRB	HLA-DRB5	502	1
classII_DRB	HLA-DRB5	503	1
classII_DRB	HLA-DRB5	504	1
classII_DRB	HLA-DRB5	505	1
classII_DRB	HLA-DRB5	506	1
classII_DRB	HLA-DRB5	507	1
classII_DRB	HLA-DRB5	508	1
classII_DRB	HLA-DRB5	509	1
classII_DRB	HLA-DRB5	510	1
classII_DRB	HLA-DRB5	511	1
classII_DRB	HLA-DRB5	512	1
classII_DRB	HLA-DRB5	513	1
classII_DRB	HLA-DRB5	514	1
classII_DRB	HLA-DRB5	515	1
classII_DRB	HLA-DRB5	516	1
classII_DRB	HLA-DRB5	517	1
classII_DRB	HLA-DRB5	518	1
classII_DRB	HLA-DRB5	519	1
classII_DRB	HLA-DRB5	520	1
classII_DRB	HLA-DRB5	521	1
classII_DRB	HLA-DRB5	522	1
classII_DRB	HLA-DRB5	523	1
classII_DRB	HLA-DRB5	524	1
classII_DRB	HLA-DRB5	525	1
classII_DRB	HLA-DRB5	526	1
classII_DRB	HLA-DRB5	527	1
classII_DRB	HLA-DRB5	528	1
classII_DRB	HLA-DRB5	529	1
classII_DRB	HLA-DRB5	530	1
classII_DRB	HLA-DRB5	531	1
classII_DRB	HLA-DRB5	532	1
classII_DRB	HLA-DRB5	533	1
classII_DRB	HLA-DRB5	534	1
classII_DRB	HLA-DRB5	535	1
classII_DRB	HLA-DRB5	536	1
classII_DRB	HLA-DRB5	537	1
classII_DRB	HLA-DRB5	538	1
classII_DRB	HLA-DRB5	539	1
classII_DRB	HLA-DRB5	540	1
classII_DRB	HLA-DRB5	541	1
classII_DRB	HLA-DRB5	542	1
classII_DRB	HLA-DRB5	543	1
classII_DRB	HLA-DRB5	544	1
classII_DRB	HLA-DRB5	545	1
classII_DRB	HLA-DRB5	546	1
classII_DRB	HLA-DRB5	547	1
classII_DRB	HLA-DRB5	548	1
classII_DRB	HLA-DRB5	549	1
classII_DRB	HLA-DRB5	550	1
classII_DRB	HLA-DRB5	551	1
classII_DRB	HLA-DRB5	552	1
classII_DRB	HLA-DRB5	553	1
classII_DRB	HLA-DRB5	554	1
classII_DRB	HLA-DRB5	555	1
classII_DRB	HLA-DRB5	556	1
classII_DRB	HLA-DRB5	557	1
classII_DRB	HLA-DRB5	558	1
classII_DRB	HLA-DRB5	559	1
classII_DRB	HLA-DRB5	560	1
classII_DRB	HLA-DRB5	561	1
classII_DRB	HLA-DRB5	562	1
classII_DRB	HLA-DRB5	563	1
classII_DRB	HLA-DRB5	564	1
classII_DRB	HLA-DRB5	565	1
classII_DRB	HLA-DRB5	566	1
classII_DRB	HLA-DRB5	567	1
classII_DRB	HLA-DRB5	568	1
classII_DRB	HLA-DRB5	569	1
classII_DRB	HLA-DRB5	570	1
classII_DRB	HLA-DRB5	571	1
classII_DRB	HLA-DRB5	572	1
classII_DRB	HLA-DRB5	573	1
classII_DRB	HLA-DRB5	574	1
classII_DRB	HLA-DRB5	575	1
classII_DRB	HLA-DRB5	576	1
classII_DRB	HLA-DRB5	577	1
classII_DRB	HLA-DRB5	578	1
classII_DRB	HLA-DRB5	579	1
classII_DRB	HLA-DRB5	580	1
classII_DRB	HLA-DRB5	581	1
classII_DRB	HLA-DRB5	582	1
classII_DRB	HLA-DRB5	583	1
classII_DRB	HLA-DRB5	584	1
classII_DRB	HLA-DRB5	585	1
classII_DRB	HLA-DRB5	586	1
classII_DRB	HLA-DRB5	587	1
classII_DRB	HLA-DRB5	588	1
classII_DRB	HLA-DRB5	589	1
classII_DRB	HLA-DRB5	590	1
classII_DRB	HLA-DRB5	591	1
classII_DRB	HLA-DRB5	592	1
classII_DRB	HLA-DRB5	593	1
classII_DRB	HLA-DRB5	594	1
classII_DRB	HLA-DRB5	595	1
classII_DRB	HLA-DRB5	596	1
classII_DRB	HLA-DRB5	597	1
classII_DRB	HLA-DRB5	598	1
classII_DRB	HLA-DRB5	599	1
classII_DRB	HLA-DRB5	600	1
classII_DRB	HLA-DRB5	601	1
classII_DRB	HLA-DRB5	602	1
classII_DRB	HLA-DRB5	603	1
classII_DRB	HLA-DRB5	604	1
classII_DRB	HLA-DRB5	605	1
classII_DRB	HLA-DRB5	606	1
classII_DRB	HLA-DRB5	607	1
classII_DRB	HLA-DRB5	608	1
classII_DRB	HLA-DRB5	609	1
classII_DRB	HLA-DRB5	610	1
classII_DRB	HLA-DRB5	611	1
classII_DRB	HLA-DRB5	612	1
classII_DRB	HLA-DRB5	613	1
classII_DRB	HLA-DRB5	614	1
classII_DRB	HLA-DRB5	615	1
classII_DRB	HLA-DRB5	616	1
classII_DRB	HLA-DRB5	617	1
classII_DRB	HLA-DRB5	618	1
classII_DRB	HLA-DRB5	619	1
classII_DRB	HLA-DRB5	620	1
classII_DRB	HLA-DRB5	621	1
classII_DRB	HLA-DRB5	622	1
classII_DRB	HLA-DRB5	623	1
classII_DRB	HLA-DRB5	624	1
classII_DRB	HLA-DRB5	625	1
classII_DRB	HLA-DRB5	626	1
classII_DRB	HLA-DRB5	627	1
classII_DRB	HLA-DRB5	628	1
classII_DRB	HLA-DRB5	629	1
classII_DRB	HLA-DRB5	630	1
classII_DRB	HLA-DRB5	631	1
classII_DRB	HLA-DRB5	632	1
classII_DRB	HLA-DRB5	633	1
classII_DRB	HLA-DRB5	634	1
classII_DRB	HLA-DRB5	635	1
classII_DRB	HLA-DRB5	636	1
classII_DRB	HLA-DRB5	637	1
classII_DRB	HLA-DRB5	638	1
classII_DRB	HLA-DRB5	639	1
classII_DRB	HLA-DRB5	640	1
classII_DRB	HLA-DRB5	641	1
classII_DRB	HLA-DRB5	642	1
classII_DRB	HLA-DRB5	643	1
classII_DRB	HLA-DRB5	644	1
classII_DRB	HLA-DRB5	645	1
classII_DRB	HLA-DRB5	646	1
classII_DRB	HLA-DRB5	647	1
classII_DRB	HLA-DRB5	648	1
classII_DRB	HLA-DRB5	649	1
classII_DRB	HLA-DRB5	650	1
classII_DRB	HLA-DRB5	651	1
classII_DRB	HLA-DRB5	652	1
classII_DRB	HLA-DRB5	653	1
classII_DRB	HLA-DRB5	654	1
classII_DRB	HLA-DRB5	655	1
classII_DRB	HLA-DRB5	656	1
classII_DRB	HLA-DRB5	657	1
classII_DRB	HLA-DRB5	658	1
classII_DRB	HLA-DRB5	659	1
classII_DRB	HLA-DRB5	660	1
classII_DRB	HLA-DRB5	661	1
classII_DRB	HLA-DRB5	662	1
classII_DRB	HLA-DRB5	663	1
classII_DRB	HLA-DRB5	664	1
classII_DRB	HLA-DRB5	665	1
classII_DRB	HLA-DRB5	666	1
classII_DRB	HLA-DRB5	667	1
classII_DRB	HLA-DRB5	668	1
classII_DRB	HLA-DRB5	669	1
classII_DRB	HLA-DRB5	670	1
classII_DRB	HLA-DRB5	671	1
classII_DRB	HLA-DRB5	672	1
classII_DRB	HLA-DRB5	673	1
classII_DRB	HLA-DRB5	674	1
classII_DRB	HLA-DRB5	675	1
classII_DRB	HLA-DRB5	676	1
classII_DRB	HLA-DRB5	677	1
classII_DRB	HLA-DRB5	678	1
classII_DRB	HLA-DRB5	679	1
classII_DRB	HLA-DRB5	680	1
classII_DRB	HLA-DRB5	681	1
classII_DRB	HLA-DRB5	682	1
classII_DRB	HLA-DRB5	683	1
classII_DRB	HLA-DRB5	684	1
classII_DRB	HLA-DRB5	685	1
classII_DRB	HLA-DRB5	686	1
classII_DRB	HLA-DRB5	687	1
classII_DRB	HLA-DRB5	688	1
classII_DRB	HLA-DRB5	689	1
classII_DRB	HLA-DRB5	690	1
classII_DRB	HLA-DRB5	691	1
classII_DRB	HLA-DRB5	692	1
classII_DRB	HLA-DRB5	693	1
classII_DRB	HLA-DRB5	694	1
classII_DRB	HLA-DRB5	695	1
classII_DRB	HLA-DRB5	696	1
classII_DRB	HLA-DRB5	697	1
classII_DRB	HLA-DRB5	698	1
classII_DRB	HLA-DRB5	699	1
classII_DRB	HLA-DRB5	700	1
classII_DRB	HLA-DRB5	701	1
classII_DRB	HLA-DRB5	702	1
classII_DRB	HLA-DRB5	703	1
classII_DRB	HLA-DRB5	704	1
classII_DRB	HLA-DRB5	705	1
classII_DRB	HLA-DRB5	706	1
classII_DRB	HLA-DRB5	707	1
classII_DRB	HLA-DRB5	708	1
classII_DRB	HLA-DRB5	709	1
classII_DRB	HLA-DRB5	710	1
classII_DRB	HLA-DRB5	711	1
classII_DRB	HLA-DRB5	712	1
classII_DRB	HLA-DRB5	713	1
classII_DRB	HLA-DRB5	714	1
classII_DRB	HLA-DRB5	715	1
classII_DRB	HLA-DRB5	716	1
classII_DRB	HLA-DRB5	717	1
classII_DRB	HLA-DRB5	718	1
classII_DRB	HLA-DRB5	719	1
classII_DRB	HLA-DRB5	720	1
classII_DRB	HLA-DRB5	721	1
classII_DRB	HLA-DRB5	722	1
classII_DRB	HLA-DRB5	723	1
classII_DRB	HLA-DRB5	724	1
classII_DRB	HLA-DRB5	725	1
classII_DRB	HLA-DRB5	726	1
classII_DRB	HLA-DRB5	727	1
classII_DRB	HLA-DRB5	728	1
classII_DRB	HLA-DRB5	729	1
classII_DRB	HLA-DRB5	730	1
classII_DRB	HLA-DRB5	731	1
classII_DRB	HLA-DRB5	732	1
classII_DRB	HLA-DRB5	733	1
classII_DRB	HLA-DRB5	734	1
classII_DRB	HLA-DRB5	735	1
classII_DRB	HLA-DRB5	736	1
classII_DRB	HLA-DRB5	737	1
classII_DRB	HLA-DRB5	738	1
classII_DRB	HLA-DRB5	739	1
classII_DRB	HLA-DRB5	740	1
classII_DRB	HLA-DRB5	741	1
classII_DRB	HLA-DRB5	742	1
classII_DRB	HLA-DRB5	743	1
classII_DRB	HLA-DRB5	744	1
classII_DRB	HLA-DRB5	745	1
classII_DRB	HLA-DRB5	746	1
classII_DRB	HLA-DRB5	747	1
classII_DRB	HLA-DRB5	748	1
classII_DRB	HLA-DRB5	749	1
classII_DRB	HLA-DRB5	750	1
classII_DRB	HLA-DRB5	751	1
classII_DRB	HLA-DRB5	752	1
classII_DRB	HLA-DRB5	753	1
classII_DRB	HLA-DRB5	754	1
classII_DRB	HLA-DRB5	755	1
classII_DRB	HLA-DRB5	756	1
classII_DRB	HLA-DRB5	757	1
classII_DRB	HLA-DRB5	758	1
classII_DRB	HLA-DRB5	759	1
classII_DRB	HLA-DRB5	760	1
classII_DRB	HLA-DRB5	761	1
classII_DRB	HLA-DRB5	762	1
classII_DRB	HLA-DRB5	763	1
classII_DRB	HLA-DRB5	764	1
classII_DRB	HLA-DRB5	765	1
classII_DRB	HLA-DRB5	766	1
classII_DRB	HLA-DRB5	767	1
classII_DRB	HLA-DRB5	768	1
classII_DRB	HLA-DRB5	769	1
classII_DRB	HLA-DRB5	770	1
classII_DRB	HLA-DRB5	771	1
classII_DRB	HLA-DRB5	772	1
classII_DRB	HLA-DRB5	773	1
classII_DRB	HLA-DRB5	774	1
classII_DRB	HLA-DRB5	775	1
classII_DRB	HLA-DRB5	776	1
classII_DRB	HLA-DRB5	777	1
classII_DRB	HLA-DRB5	778	1
classII_DRB	HLA-DRB5	779	1
classII_DRB	HLA-DRB5	780	1
classII_DRB	HLA-DRB5	781	1
classII_DRB	HLA-DRB5	782	1
classII_DRB	HLA-DRB5	783	1
classII_DRB	HLA-DRB5	784	1
classII_DRB	HLA-DRB5	785	1
classII_DRB	HLA-DRB5	786	1
classII_DRB	HLA-DRB5	787	1
classII_DRB	HLA-DRB5	788	1
classII_DRB	HLA-DRB5	789	1
classII_DRB	HLA-DRB5	790	1
classII_DRB	HLA-DRB5	791	1
classII_DRB	HLA-DRB5	792	1
classII_DRB	HLA-DRB5	793	1
classII_DRB	HLA-DRB5	794	1
classII_DRB	HLA-DRB5	795	1
classII_DRB	HLA-DRB5	796	1
classII_DRB	HLA-DRB5	797	1
classII_DRB	HLA-DRB5	798	1
classII_DRB	HLA-DRB5	799	1
classII_DRB	HLA-DRB5	800	1
classII_DRB	HLA-DRB5	801	1
classII_DRB	HLA-DRB5	802	1
classII_DRB	HLA-DRB5	803	0
classII_DRB	HLA-DRB5	804	1
classII_DRB	HLA-DRB5	805	1
classII_DRB	HLA-DRB5	806	1
classII_DRB	HLA-DRB5	807	1
classII_DRB	HLA-DRB5	808	1
classII_DRB	HLA-DRB5	809	1
classII_DRB	HLA-DRB5	810	1
classII_DRB	HLA-DRB5	811	1
classII_DRB	HLA-DRB5	812	1
classII_DRB	HLA-DRB5	813	1
classII_DRB	HLA-DRB5	814	1
classII_DRB	HLA-DRB5	815	1
classII_DRB	HLA-DRB5	816	0
classII_DRB	HLA-DRB5	817	0
classII_DRB	HLA-DRB5	818	0
classII_DRB	HLA-DRB5	819	0
classII_DRB	HLA-DRB5	820	0
classII_DRB	HLA-DRB5	821	0
classII_DRB	HLA-DRB5	822	0
classII_DRB	HLA-DRB5	823	0
classII_DRB	HLA-DRB5	824	0
classII_DRB	HLA-DRB5	825	0
classII_DRB	HLA-DRB5	826	0
classII_DRB	HLA-DRB5	827	0
classII_DRB	HLA-DRB5	828	0
classII_DRB	HLA-DRB5	829	0
classII_DRB	HLA-DRB5	830	0
classII_DRB	HLA-DRB5	831	0
classII_DRB	HLA-DRB5	832	0
classII_DRB	HLA-DRB5	833	0
classII_DRB	HLA-DRB5	834	0
classII_DRB	HLA-DRB5	835	0
classII_DRB	HLA-DRB5	836	0
classII_DRB	HLA-DRB5	837	0
classII_DRB	HLA-DRB5	838	0
classII_DRB	HLA-DRB5	839	0
classII_DRB	HLA-DRB5	840	0
classII_DRB	HLA-DRB5	841	0
classII_DRB	HLA-DRB5	842	0
classII_DRB	HLA-DRB5	843	0
classII_DRB	HLA-DRB5	844	0
classII_DRB	HLA-DRB5	845	0
classII_DRB	HLA-DRB5	846	0
classII_DRB	HLA-DRB5	847	0
classII_DRB	HLA-DRB5	848	0
classII_DRB	HLA-DRB5	849	0
classII_DRB	HLA-DRB5	850	0
classII_DRB	HLA-DRB5	851	0
classII_DRB	HLA-DRB5	852	0
classII_DRB	HLA-DRB5	853	0
classII_DRB	HLA-DRB5	854	0
classII_DRB	HLA-DRB5	855	0
classII_DRB	HLA-DRB5	856	0
classII_DRB	HLA-DRB5	857	0
classII_DRB	HLA-DRB5	858	0
classII_DRB	HLA-DRB5	859	0
classII_DRB	HLA-DRB5	860	0
classII_DRB	HLA-DRB5	861	0
classII_DRB	HLA-DRB5	862	0
classII_DRB	HLA-DRB5	863	0
classII_DRB	HLA-DRB5	864	0
classII_DRB	HLA-DRB5	865	0
classII_DRB	HLA-DRB5	866	0
classII_DRB	HLA-DRB5	867	0
classII_DRB	HLA-DRB5	868	0
classII_DRB	HLA-DRB5	869	0
classII_DRB	HLA-DRB5	870	0
classII_DRB	HLA-DRB5	871	0
classII_DRB	HLA-DRB5	872	0
classII_DRB	HLA-DRB5	873	0
classII_DRB	HLA-DRB5	874	0
classII_DRB	HLA-DRB5	875	0
classII_DRB	HLA-DRB5	876	0
classII_DRB	HLA-DRB5	877	0
classII_DRB	HLA-DRB5	878	0
classII_DRB	HLA-DRB5	879	0
classII_DRB	HLA-DRB5	880	0
classII_DRB	HLA-DRB5	881	0
classII_DRB	HLA-DRB5	882	0
classII_DRB	HLA-DRB5	883	0
classII_DRB	HLA-DRB5	884	0
classII_DRB	HLA-DRB5	885	0
classII_DRB	HLA-DRB5	886	0
classII_DRB	HLA-DRB5	887	0
classII_DRB	HLA-DRB5	888	0
classII_DRB	HLA-DRB5	889	0
classII_DRB	HLA-DRB5	890	0
classII_DRB	HLA-DRB5	891	0
classII_DRB	HLA-DRB5	892	0
classII_DRB	HLA-DRB5	893	0
classII_DRB	HLA-DRB5	894	0
classII_DRB	HLA-DRB5	895	0
classII_DRB	HLA-DRB5	896	0
classII_DRB	HLA-DRB5	897	0
classII_DRB	HLA-DRB5	898	0
classII_DRB	HLA-DRB5	899	0
classII_DRB	HLA-DRB5	900	0
classII_DRB	HLA-DRB5	901	0
classII_DRB	HLA-DRB5	902	0
classII_DRB	HLA-DRB5	903	0
classII_DRB	HLA-DRB5	904	0
classII_DRB	HLA-DRB5	905	0
classII_DRB	HLA-DRB5	906	0
classII_DRB	HLA-DRB5	907	0
classII_DRB	HLA-DRB5	908	0
classII_DRB	HLA-DRB5	909	0
classII_DRB	HLA-DRB5	910	0
classII_DRB	HLA-DRB5	911	0
classII_DRB	HLA-DRB5	912	0
classII_DRB	HLA-DRB5	913	0
classII_DRB	HLA-DRB5	914	0
classII_DRB	HLA-DRB5	915	0
classII_DRB	HLA-DRB5	916	0
classII_DRB	HLA-DRB5	917	0
classII_DRB	HLA-DRB5	918	0
classII_DRB	HLA-DRB5	919	0
classII_DRB	HLA-DRB5	920	0
classII_DRB	HLA-DRB5	921	0
classII_DRB	HLA-DRB5	922	0
classII_DRB	HLA-DRB5	923	0
classII_DRB	HLA-DRB5	924	0
classII_DRB	HLA-DRB5	925	0
classII_DRB	HLA-DRB5	926	0
classII_DRB	HLA-DRB5	927	0
classII_DRB	HLA-DRB5	928	0
classII_DRB	HLA-DRB5	929	0
classII_DRB	HLA-DRB5	930	0
classII_DRB	HLA-DRB5	931	0
classII_DRB	HLA-DRB5	932	0
classII_DRB	HLA-DRB5	933	0
classII_DRB	HLA-DRB5	934	0
classII_DRB	HLA-DRB5	935	0
classII_DRB	HLA-DRB5	936	0
classII_DRB	HLA-DRB5	937	0
classII_DRB	HLA-DRB5	938	0
classII_DRB	HLA-DRB5	939	0
classII_DRB	HLA-DRB5	940	0
classII_DRB	HLA-DRB5	941	0
classII_DRB	HLA-DRB5	942	0
classII_DRB	HLA-DRB5	943	0
classII_DRB	HLA-DRB5	944	0
classII_DRB	HLA-DRB5	945	0
classII_DRB	HLA-DRB5	946	0
classII_DRB	HLA-DRB5	947	0
classII_DRB	HLA-DRB5	948	0
classII_DRB	HLA-DRB5	949	0
classII_DRB	HLA-DRB5	950	0
classII_DRB	HLA-DRB5	951	0
classII_DRB	HLA-DRB5	952	0
classII_DRB	HLA-DRB5	953	0
classII_DRB	HLA-DRB5	954	0
classII_DRB	HLA-DRB5	955	0
classII_DRB	HLA-DRB5	956	0
classII_DRB	HLA-DRB5	957	0
classII_DRB	HLA-DRB5	958	0
classII_DRB	HLA-DRB5	959	0
classII_DRB	HLA-DRB5	960	0
classII_DRB	HLA-DRB5	961	0
classII_DRB	HLA-DRB5	962	0
classII_DRB	HLA-DRB5	963	0
classII_DRB	HLA-DRB5	964	0
classII_DRB	HLA-DRB5	965	0
classII_DRB	HLA-DRB5	966	0
classII_DRB	HLA-DRB5	967	0
classII_DRB	HLA-DRB5	968	0
classII_DRB	HLA-DRB5	969	0
classII_DRB	HLA-DRB5	970	0
classII_DRB	HLA-DRB5	971	0
classII_DRB	HLA-DRB5	972	0
classII_DRB	HLA-DRB5	973	0
classII_DRB	HLA-DRB5	974	0
classII_DRB	HLA-DRB5	975	0
classII_DRB	HLA-DRB5	976	0
classII_DRB	HLA-DRB5	977	0
classII_DRB	HLA-DRB5	978	0
classII_DRB	HLA-DRB5	979	0
classII_DRB	HLA-DRB5	980	0
classII_DRB	HLA-DRB5	981	0
classII_DRB	HLA-DRB5	982	0
classII_DRB	HLA-DRB5	983	0
classII_DRB	HLA-DRB5	984	0
classII_DRB	HLA-DRB5	985	0
classII_DRB	HLA-DRB5	986	0
classII_DRB	HLA-DRB5	987	0
classII_DRB	HLA-DRB5	988	0
classII_DRB	HLA-DRB5	989	0
classII_DRB	HLA-DRB5	990	0
classII_DRB	HLA-DRB5	991	0
classII_DRB	HLA-DRB5	992	0
classII_DRB	HLA-DRB5	993	0
classII_DRB	HLA-DRB5	994	0
classII_DRB	HLA-DRB5	995	0
classII_DRB	HLA-DRB5	996	0
classII_DRB	HLA-DRB5	997	0
classII_DRB	HLA-DRB5	998	0
classII_DRB	HLA-DRB5	999	0
classII_DRB	HLA-DRB5	1000	0
classII_DRB	HLA-DRB5	1001	0
classII_DRB	HLA-DRB5	1002	0
classII_DRB	HLA-DRB5	1003	0
classII_DRB	HLA-DRB5	1004	0
classII_DRB	HLA-DRB5	1005	0
classII_DRB	HLA-DRB5	1006	0
classII_DRB	HLA-DRB5	1007	0
classII_DRB	HLA-DRB5	1008	0
classII_DRB	HLA-DRB5	1009	0
classII_DRB	HLA-DRB5	1010	0
classII_DRB	HLA-DRB5	1011	0
classII_DRB	HLA-DRB5	1012	0
classII_DRB	HLA-DRB5	1013	0
